iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.128897757,0.127244939339,0.128833310569,0.401854714065,0.430555555556,0.413194444444,0.356073211314,0.362694300518,0.371747211896,0.015781723
10,0.137009020878,0.139148763372,0.13764659735,0.47913446677,0.462962962963,0.475694444444,0.0916442048518,0.0333333333333,0.0958083832335,0.083938006
20,0.133584792438,0.130759203829,0.133295024315,0.395672333849,0.435185185185,0.413194444444,0.442225392297,0.474137931034,0.473520249221,0.135699849
30,0.130984791154,0.1295718173,0.13163067721,0.455950540958,0.458333333333,0.454861111111,0.157894736842,0.181818181818,0.160427807487,0.193287496
40,0.130082937501,0.128896489113,0.130245024946,0.446676970634,0.462962962963,0.496527777778,0.211453744493,0.246753246753,0.278606965174,0.238722652
50,0.130067159942,0.129051787077,0.130329516632,0.45285935085,0.472222222222,0.489583333333,0.233766233766,0.269230769231,0.261306532663,0.284496473
60,0.128464085223,0.127704278299,0.128472047465,0.51313755796,0.458333333333,0.5,0.422018348624,0.380952380952,0.351351351351,0.328918157
70,0.128473900249,0.127275411825,0.128997273511,0.496136012365,0.509259259259,0.493055555556,0.31223628692,0.369047619048,0.291262135922,0.376999927
80,0.129572141822,0.127880111752,0.129964229031,0.45285935085,0.49537037037,0.520833333333,0.233766233766,0.305732484076,0.349056603774,0.430184052
90,0.128370629548,0.126831194561,0.128836228938,0.488408037094,0.518518518519,0.510416666667,0.285097192225,0.341772151899,0.305418719212,0.472289633
100,0.128102172581,0.127303313947,0.128413060576,0.480680061824,0.481481481481,0.517361111111,0.31983805668,0.333333333333,0.365296803653,0.514475744
110,0.132369441131,0.131454028994,0.133039745874,0.469860896445,0.467592592593,0.472222222222,0.022792022792,0.017094017094,0.025641025641,0.55658159
120,0.125846080617,0.124986176661,0.125962584176,0.525502318393,0.509259259259,0.513888888889,0.570629370629,0.579365079365,0.539473684211,0.599531936
130,0.126823270629,0.126071224279,0.126386499363,0.506955177743,0.532407407407,0.513888888889,0.658823529412,0.675241157556,0.65,0.649160595
140,0.131448668066,0.13074371692,0.131675194188,0.482225656878,0.486111111111,0.489583333333,0.151898734177,0.152671755725,0.150289017341,0.696943439
150,0.125775542493,0.124914513278,0.125445146437,0.517774343122,0.49537037037,0.489583333333,0.604060913706,0.600732600733,0.561194029851,0.743414501
160,0.125202836061,0.125113547824,0.124744838756,0.511591962906,0.486111111111,0.506944444444,0.59796437659,0.599277978339,0.579881656805,0.785316249
170,0.125774930477,0.12510178356,0.124877703839,0.505409582689,0.513888888889,0.513888888889,0.592875318066,0.626334519573,0.588235294118,0.824758238
180,0.125915657589,0.124387788904,0.124948913865,0.497681607419,0.518518518519,0.517361111111,0.596273291925,0.631205673759,0.601719197708,0.871391816
190,0.128689213696,0.125864788444,0.128195249609,0.477588871716,0.50462962963,0.482638888889,0.581683168317,0.610909090909,0.568115942029,0.918870778
200,0.126276954111,0.125832099163,0.125637506718,0.531684698609,0.486111111111,0.524305555556,0.549777117385,0.527659574468,0.519298245614,0.958085386
210,0.125028137,0.124820093166,0.123949727361,0.516228748068,0.486111111111,0.545138888889,0.534918276374,0.527659574468,0.540350877193,0.995496407
220,0.123970889842,0.123963376984,0.12303853171,0.548686244204,0.5,0.527777777778,0.553516819572,0.530434782609,0.5,1.032772274
230,0.125062324054,0.123951324111,0.123365373632,0.51313755796,0.550925925926,0.53125,0.630715123095,0.662020905923,0.632152588556,1.071340953
240,0.125233643157,0.124476048863,0.124121505565,0.514683153014,0.513888888889,0.541666666667,0.610421836228,0.620938628159,0.618497109827,1.109267184
250,0.124417581014,0.123804511889,0.123387647011,0.536321483771,0.523148148148,0.565972222222,0.630541871921,0.63082437276,0.63768115942,1.147039471
260,0.125098184036,0.123733302536,0.123973875975,0.503863987635,0.560185185185,0.538194444444,0.651465798046,0.694533762058,0.673218673219,1.19232018
270,0.124996403786,0.123545907704,0.124398873693,0.500772797527,0.564814814815,0.527777777778,0.651564185545,0.696774193548,0.665024630542,1.231067389
280,0.123637053746,0.123065952396,0.122798964969,0.530139103555,0.555555555556,0.53125,0.668122270742,0.688311688312,0.659949622166,1.269821906
290,0.123802418259,0.123020839266,0.122803788179,0.527047913447,0.574074074074,0.545138888889,0.679245283019,0.710691823899,0.687350835322,1.308156696
300,0.125539725026,0.123960395801,0.123933437977,0.511591962906,0.569444444444,0.53125,0.665254237288,0.704761904762,0.673123486683,1.348697902
310,0.122991204508,0.122330156261,0.120620386316,0.533230293663,0.569444444444,0.579861111111,0.661434977578,0.691029900332,0.690537084399,1.389500132
320,0.122990043027,0.121422561153,0.120829773851,0.511591962906,0.574074074074,0.548611111111,0.655021834061,0.705128205128,0.68137254902,1.433920161
330,0.1231237769,0.122409350225,0.120681571327,0.542503863988,0.592592592593,0.576388888889,0.662870159453,0.708609271523,0.683937823834,1.472811489
340,0.123879784817,0.122785855402,0.121567302752,0.533230293663,0.578703703704,0.579861111111,0.667400881057,0.703583061889,0.693670886076,1.511661578
350,0.121620733515,0.12208560382,0.119826364636,0.567233384853,0.583333333333,0.59375,0.597701149425,0.628099173554,0.618892508143,1.553892246
360,0.121968636093,0.122171582599,0.12007901691,0.559505409583,0.578703703704,0.597222222222,0.581497797357,0.619246861925,0.618421052632,1.593095181
370,0.121226651561,0.121984819071,0.120023425055,0.568778979907,0.601851851852,0.604166666667,0.618331053352,0.661417322835,0.650306748466,1.631505374
380,0.123838704863,0.124263628038,0.122509048619,0.534775888717,0.523148148148,0.555555555556,0.449725776965,0.471794871795,0.46218487395,1.669459637
390,0.122808754428,0.123602868793,0.121044730662,0.548686244204,0.532407407407,0.5625,0.48951048951,0.492462311558,0.491935483871,1.713892299
400,0.124686309846,0.124615186758,0.123581374169,0.545595054096,0.513888888889,0.559027777778,0.476868327402,0.472361809045,0.481632653061,1.767469027
410,0.12401550061,0.124084849788,0.122717841536,0.567233384853,0.541666666667,0.545138888889,0.391304347826,0.335570469799,0.335025380711,1.811653938
420,0.122923744206,0.122295297145,0.121210847734,0.567233384853,0.537037037037,0.5625,0.563862928349,0.565217391304,0.536764705882,1.852357049
430,0.121797687895,0.121650733694,0.119952569247,0.565687789799,0.541666666667,0.555555555556,0.561622464899,0.56,0.525925925926,1.889540637
440,0.122173902132,0.121140276579,0.120038109517,0.561051004637,0.546296296296,0.569444444444,0.560371517028,0.577586206897,0.547445255474,1.927451322
450,0.121854645604,0.120919745678,0.119611556723,0.565687789799,0.546296296296,0.590277777778,0.569678407351,0.581196581197,0.578571428571,1.968146561
460,0.12193000028,0.121162119639,0.119754477437,0.57341576507,0.550925925926,0.583333333333,0.581818181818,0.590717299578,0.571428571429,2.009311745
470,0.121214380918,0.12181381331,0.118315147131,0.588871715611,0.597222222222,0.618055555556,0.632596685083,0.653386454183,0.645161290323,2.045853012
480,0.120311219266,0.121124979479,0.11737012634,0.584234930448,0.583333333333,0.628472222222,0.624825662483,0.642857142857,0.653721682848,2.083405648
490,0.120622334169,0.121082382181,0.117540246637,0.588871715611,0.597222222222,0.625,0.631578947368,0.656126482213,0.651612903226,2.120830676
500,0.120781311108,0.122457317791,0.118123859639,0.582689335394,0.569444444444,0.614583333333,0.621848739496,0.623481781377,0.640776699029,2.166260453
510,0.12341305384,0.123547818213,0.119907718212,0.587326120556,0.587962962963,0.59375,0.631724137931,0.648221343874,0.626198083067,2.204434305
520,0.121334743573,0.121083869052,0.118425433282,0.582689335394,0.583333333333,0.604166666667,0.621848739496,0.6484375,0.641509433962,2.241177747
530,0.122270671066,0.123448482742,0.118885286889,0.576506955178,0.587962962963,0.604166666667,0.679906542056,0.696245733788,0.7,2.278350383
540,0.122817891226,0.124486764746,0.119982933115,0.576506955178,0.578703703704,0.604166666667,0.68287037037,0.693602693603,0.701570680628,2.315744106
550,0.121921087017,0.123109397342,0.119065696354,0.587326120556,0.578703703704,0.590277777778,0.694158075601,0.693602693603,0.692708333333,2.357419912
560,0.118492954771,0.120697268694,0.116094391833,0.590417310665,0.597222222222,0.618055555556,0.629370629371,0.653386454183,0.645161290323,2.411744958
570,0.156725424867,0.156525342071,0.154610912975,0.530139103555,0.532407407407,0.53125,0.692929292929,0.694864048338,0.69387755102,2.465983096
580,0.126163443205,0.127563288587,0.123073327279,0.545595054096,0.541666666667,0.552083333333,0.695020746888,0.695384615385,0.70207852194,2.532003694
590,0.119607953164,0.1199939037,0.117266825606,0.599690880989,0.587962962963,0.618055555556,0.670902160102,0.673992673993,0.685714285714,2.577946403
600,0.120140256243,0.121603925948,0.118472386168,0.596599690881,0.569444444444,0.59375,0.681318681319,0.669039145907,0.666666666667,2.626967248
610,0.120109590026,0.121027735886,0.117968132,0.599690880989,0.587962962963,0.604166666667,0.674213836478,0.673992673993,0.668604651163,2.667618162
620,0.119407399232,0.120158202569,0.117200973004,0.608964451314,0.597222222222,0.631944444444,0.684931506849,0.685920577617,0.700564971751,2.718209572
630,0.117926957866,0.119660680278,0.115339826729,0.60741885626,0.606481481481,0.635416666667,0.671834625323,0.674329501916,0.682779456193,2.756665078
640,0.121174606403,0.122910720116,0.117709614467,0.599690880989,0.592592592593,0.618055555556,0.691299165673,0.692307692308,0.705882352941,2.794779537
650,0.121753713266,0.124176756524,0.118160366892,0.608964451314,0.592592592593,0.625,0.687268232386,0.68115942029,0.696629213483,2.835157968
660,0.120885144818,0.123804095148,0.117414471141,0.602782071097,0.601851851852,0.635416666667,0.6799501868,0.686131386861,0.699140401146,2.875674121
670,0.123266196323,0.127558931435,0.118951774201,0.60741885626,0.62037037037,0.628472222222,0.701176470588,0.71724137931,0.716180371353,2.916976254
680,0.12038040404,0.123848976582,0.117110404551,0.621329211747,0.587962962963,0.621527777778,0.700122399021,0.683274021352,0.694677871148,2.956926611
690,0.120093552106,0.123253717814,0.116750564941,0.61514683153,0.583333333333,0.621527777778,0.695970695971,0.68085106383,0.696378830084,3.003285427
700,0.119042636249,0.123191978445,0.115600955373,0.619783616692,0.592592592593,0.642361111111,0.687817258883,0.671641791045,0.697947214076,3.046332254
710,0.116627792229,0.120728396617,0.113874768814,0.622874806801,0.611111111111,0.638888888889,0.680628272251,0.671875,0.690476190476,3.086740131
720,0.122751442946,0.127738470964,0.119219126173,0.618238021638,0.606481481481,0.638888888889,0.699147381242,0.693140794224,0.707865168539,3.124520014
730,0.118270125991,0.123706949931,0.115265344712,0.624420401855,0.583333333333,0.649305555556,0.686451612903,0.659090909091,0.700296735905,3.16654911
740,0.11481810709,0.11929687167,0.112508952322,0.616692426584,0.611111111111,0.645833333333,0.66576819407,0.666666666667,0.685185185185,3.208482605
750,0.115154544937,0.120394268999,0.113148447198,0.622874806801,0.597222222222,0.638888888889,0.678100263852,0.664092664093,0.684848484848,3.246011111
760,0.114479816327,0.118613750777,0.112378708267,0.625965996909,0.611111111111,0.65625,0.674731182796,0.664,0.693498452012,3.284671662
770,0.115309537716,0.119036019127,0.114532985457,0.61514683153,0.597222222222,0.638888888889,0.661224489796,0.650602409639,0.666666666667,3.321287852
780,0.114150710192,0.118486086063,0.111775365562,0.618238021638,0.62037037037,0.652777777778,0.665764546685,0.672,0.685534591195,3.357518887
790,0.11539658437,0.118485241357,0.113771829737,0.605873261206,0.615740740741,0.625,0.643356643357,0.658436213992,0.649350649351,3.393818975
800,0.115233173067,0.117663914731,0.114210781922,0.61514683153,0.592592592593,0.597222222222,0.685208596713,0.669172932331,0.666666666667,3.432712019
810,0.117309500221,0.119819451282,0.116441346074,0.605873261206,0.546296296296,0.586805555556,0.696789536266,0.657342657343,0.679245283019,3.469292856
820,0.121816014487,0.124559374997,0.120584215286,0.542503863988,0.532407407407,0.545138888889,0.682403433476,0.679365079365,0.685851318945,3.505322737
830,0.118859902991,0.122279842666,0.118986405298,0.568778979907,0.523148148148,0.559027777778,0.679678530425,0.646048109966,0.671834625323,3.543773815
840,0.118812190801,0.12152960083,0.117422316586,0.545595054096,0.537037037037,0.559027777778,0.680434782609,0.677419354839,0.689486552567,3.580210049
850,0.119100148178,0.122381712743,0.118757126454,0.574961360124,0.532407407407,0.538194444444,0.657534246575,0.627306273063,0.631578947368,3.6168249
860,0.117986310906,0.120999849869,0.117816663072,0.587326120556,0.518518518519,0.5625,0.669144981413,0.623188405797,0.64606741573,3.655758601
870,0.118547875794,0.121077812364,0.118157530176,0.591962905719,0.541666666667,0.586805555556,0.657142857143,0.631970260223,0.648967551622,3.696517817
880,0.121101126978,0.124081745852,0.121309630036,0.54714064915,0.527777777778,0.565972222222,0.56071964018,0.540540540541,0.590163934426,3.737525261
890,0.117915885218,0.121211475051,0.118611770164,0.578052550232,0.523148148148,0.5625,0.666666666667,0.63082437276,0.648044692737,3.779373462
900,0.116710039586,0.119845471356,0.116098388484,0.612055641422,0.560185185185,0.607638888889,0.695018226002,0.666666666667,0.685236768802,3.821477706
910,0.117086581043,0.120265150189,0.116190392474,0.601236476043,0.537037037037,0.586805555556,0.696470588235,0.666666666667,0.686015831135,3.862571112
920,0.119005496819,0.121196058478,0.118251702801,0.548686244204,0.523148148148,0.548611111111,0.675555555556,0.666666666667,0.682926829268,3.905048161
930,0.117801009527,0.120384559955,0.11731652464,0.587326120556,0.518518518519,0.545138888889,0.673194614443,0.631205673759,0.644986449864,3.945754896
940,0.119324672785,0.124177513747,0.118690931062,0.579598145286,0.527777777778,0.576388888889,0.684454756381,0.662251655629,0.680628272251,3.986744565
950,0.117600244468,0.121684208686,0.116896901998,0.582689335394,0.537037037037,0.569444444444,0.631147540984,0.609375,0.614906832298,4.029443261
960,0.124859265268,0.130181103199,0.123474347839,0.540958268934,0.513888888889,0.583333333333,0.280871670702,0.222222222222,0.387755102041,4.074974828
970,0.123597301695,0.126868142873,0.122714100891,0.548686244204,0.513888888889,0.565972222222,0.291262135922,0.198473282443,0.331550802139,4.118639657
980,0.125814604606,0.12920946413,0.125994368352,0.522411128284,0.50462962963,0.541666666667,0.188976377953,0.144,0.25,4.162459036
990,0.12037671617,0.123507129308,0.119280347539,0.591962905719,0.564814814815,0.597222222222,0.459016393443,0.4125,0.472727272727,4.206335825
1000,0.120793793718,0.124281511324,0.119494664681,0.591962905719,0.555555555556,0.604166666667,0.421052631579,0.36,0.462264150943,4.251057058
1010,0.114384402175,0.118914995113,0.112491755246,0.618238021638,0.606481481481,0.628472222222,0.625189681335,0.628820960699,0.629757785467,4.299886042
1020,0.117208886845,0.119951498284,0.114972498792,0.610510046368,0.587962962963,0.638888888889,0.582781456954,0.578199052133,0.631205673759,4.344250931
1030,0.116898651281,0.119072048449,0.114651449609,0.608964451314,0.569444444444,0.621527777778,0.630656934307,0.604255319149,0.647249190939,4.387399567
1040,0.117779498351,0.119360194577,0.115506348168,0.616692426584,0.569444444444,0.628472222222,0.649717514124,0.620408163265,0.676737160121,4.426210055
1050,0.11654317761,0.118669339542,0.113829367298,0.627511591963,0.583333333333,0.645833333333,0.655221745351,0.625,0.675159235669,4.465156393
1060,0.115729561087,0.119555120325,0.113572563172,0.582689335394,0.574074074074,0.590277777778,0.6625,0.664233576642,0.674033149171,4.510029637
1070,0.115972191644,0.117819715178,0.114597156785,0.562596599691,0.537037037037,0.576388888889,0.678774120318,0.668874172185,0.688775510204,4.549558046
1080,0.115300792616,0.118716429742,0.11387706976,0.585780525502,0.583333333333,0.607638888889,0.669135802469,0.68085106383,0.686980609418,4.589076485
1090,0.113146417659,0.117609991109,0.111486815122,0.618238021638,0.560185185185,0.625,0.687737041719,0.644194756554,0.691428571429,4.627812575
1100,0.1151608731,0.118892775158,0.113712701944,0.591962905719,0.578703703704,0.597222222222,0.676470588235,0.67615658363,0.681318681319,4.67030821
1110,0.115415835441,0.119129622242,0.113668933887,0.591962905719,0.578703703704,0.611111111111,0.678832116788,0.67615658363,0.692307692308,4.711441516
1120,0.116855527946,0.119415758252,0.114248588696,0.587326120556,0.564814814815,0.600694444444,0.668322981366,0.661870503597,0.684931506849,4.753940648
1130,0.11432965369,0.118778384315,0.113183880055,0.599690880989,0.574074074074,0.652777777778,0.654205607477,0.648854961832,0.698795180723,4.791321881
1140,0.11408917884,0.118604940871,0.113026044344,0.613601236476,0.583333333333,0.652777777778,0.661246612466,0.6484375,0.6875,4.831604887
1150,0.119061323507,0.121483112904,0.117811574954,0.527047913447,0.532407407407,0.538194444444,0.682572614108,0.683385579937,0.684085510689,4.879773881
1160,0.117455741852,0.119211298777,0.116495696628,0.574961360124,0.574074074074,0.552083333333,0.662576687117,0.654135338346,0.654155495979,4.924838036
