iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.122764084836,0.124258699167,0.121824097686,0.531684698609,0.532407407407,0.538194444444,0.685358255452,0.689230769231,0.692840646651,0.000407632
10,0.122957513984,0.124384026798,0.122240530173,0.508500772798,0.537037037037,0.520833333333,0.651315789474,0.675324675325,0.666666666667,0.004390429
20,0.122440049508,0.123925677754,0.12163508623,0.511591962906,0.537037037037,0.53125,0.646532438479,0.668874172185,0.665012406948,0.00839089
30,0.127120269006,0.127838606468,0.126149303077,0.528593508501,0.532407407407,0.527777777778,0.690355329949,0.694864048338,0.690909090909,0.012398611
40,0.128652937352,0.128114622725,0.128914726197,0.449768160742,0.472222222222,0.461805555556,0.570048309179,0.592857142857,0.593175853018,0.0163991
50,0.128406094604,0.127775208844,0.128474598577,0.44513137558,0.439814814815,0.447916666667,0.516823687752,0.50612244898,0.522522522523,0.021242289
60,0.127773914822,0.127356569621,0.127776542158,0.442040185471,0.444444444444,0.454861111111,0.518024032043,0.512195121951,0.531343283582,0.025877605
70,0.12685846369,0.126773521055,0.126788577677,0.451313755796,0.472222222222,0.479166666667,0.554579673777,0.568181818182,0.585635359116,0.02987886
80,0.124791779082,0.126002000358,0.124623624386,0.471406491499,0.467592592593,0.493055555556,0.563775510204,0.549019607843,0.582857142857,0.033901255
90,0.124783634632,0.126018038328,0.124616194113,0.472952086553,0.462962962963,0.493055555556,0.564495530013,0.543307086614,0.582857142857,0.037798465
100,0.124541840076,0.126224478704,0.124510092544,0.463678516229,0.458333333333,0.506944444444,0.548764629389,0.530120481928,0.589595375723,0.041426728
110,0.123694062457,0.125595262734,0.123605640998,0.480680061824,0.472222222222,0.506944444444,0.568123393316,0.5546875,0.587209302326,0.045060123
120,0.12290293947,0.124826521453,0.122651196318,0.517774343122,0.527777777778,0.506944444444,0.670190274841,0.673076923077,0.665094339623,0.048668068
130,0.122311132809,0.125422427054,0.12201117332,0.542503863988,0.49537037037,0.538194444444,0.673289183223,0.632996632997,0.668329177057,0.052354364
140,0.122089089431,0.125255045751,0.121740489381,0.540958268934,0.49537037037,0.538194444444,0.670366259711,0.632996632997,0.666666666667,0.055981082
150,0.121886673056,0.125107236845,0.121462130044,0.544049459042,0.49537037037,0.534722222222,0.670391061453,0.632996632997,0.663316582915,0.059597966
160,0.12126252662,0.12465341743,0.120778876652,0.551777434312,0.486111111111,0.559027777778,0.674157303371,0.623728813559,0.678481012658,0.063196799
170,0.120765721371,0.124722663428,0.12025421403,0.562596599691,0.5,0.565972222222,0.676571428571,0.632653061224,0.678663239075,0.066911429
180,0.120266098691,0.124425013775,0.119733350018,0.576506955178,0.5,0.569444444444,0.680652680653,0.630136986301,0.673684210526,0.070532001
190,0.119709908914,0.124123467478,0.119211897428,0.578052550232,0.5,0.572916666667,0.678445229682,0.625,0.670241286863,0.074168994
200,0.119688618179,0.124162026528,0.119188482064,0.58114374034,0.50462962963,0.569444444444,0.678529062871,0.627177700348,0.664864864865,0.07777885
210,0.119523498755,0.124185533285,0.119092179377,0.585780525502,0.509259259259,0.583333333333,0.686182669789,0.634482758621,0.68253968254,0.081460647
220,0.11892325212,0.124557560206,0.118191366329,0.574961360124,0.509259259259,0.548611111111,0.699453551913,0.655844155844,0.679802955665,0.085056936
230,0.118227095829,0.124133424661,0.117372816721,0.582689335394,0.513888888889,0.579861111111,0.70066518847,0.657980456026,0.693670886076,0.088680794
240,0.118023984591,0.12399274151,0.117156221545,0.582689335394,0.513888888889,0.583333333333,0.699331848552,0.657980456026,0.695431472081,0.092311715
250,0.116788947059,0.122980472831,0.115978979186,0.590417310665,0.49537037037,0.597222222222,0.680337756333,0.614840989399,0.672316384181,0.096011334
260,0.116636914798,0.122854132399,0.115833779251,0.582689335394,0.50462962963,0.586805555556,0.677804295943,0.627177700348,0.664788732394,0.09964524
270,0.116072291165,0.122658569466,0.115430196611,0.590417310665,0.523148148148,0.590277777778,0.674846625767,0.628158844765,0.66091954023,0.103331393
280,0.114935252534,0.121998897752,0.114317475147,0.610510046368,0.550925925926,0.611111111111,0.677749360614,0.642066420664,0.660606060606,0.106968593
290,0.114738456684,0.121552703444,0.114129792157,0.596599690881,0.546296296296,0.597222222222,0.660598179454,0.634328358209,0.652694610778,0.110604074
300,0.114571886745,0.121499942371,0.114077181533,0.598145285935,0.546296296296,0.586805555556,0.664082687339,0.631578947368,0.642642642643,0.114559706
310,0.11454709754,0.121388131706,0.114034931563,0.601236476043,0.550925925926,0.583333333333,0.668380462725,0.63670411985,0.640718562874,0.118202052
320,0.113818837674,0.120979110674,0.113517104118,0.619783616692,0.555555555556,0.600694444444,0.676315789474,0.630769230769,0.648318042813,0.121983783
330,0.113152883512,0.120944342418,0.112522156203,0.635239567233,0.564814814815,0.607638888889,0.654970760234,0.594827586207,0.61433447099,0.125631477
340,0.113073418121,0.120916602169,0.112698338971,0.625965996909,0.569444444444,0.607638888889,0.6472303207,0.600858369099,0.61433447099,0.129371421
350,0.113155828863,0.12093981319,0.112538764778,0.639876352396,0.578703703704,0.607638888889,0.658857979502,0.606060606061,0.616949152542,0.132988309
360,0.112687352701,0.120866484087,0.112167313069,0.624420401855,0.560185185185,0.618055555556,0.643171806167,0.585152838428,0.625850340136,0.136597724
370,0.112419046509,0.12083276601,0.112041327005,0.630602782071,0.574074074074,0.614583333333,0.643815201192,0.59649122807,0.618556701031,0.140182979
380,0.111737413576,0.119883973573,0.110732064592,0.639876352396,0.569444444444,0.614583333333,0.654814814815,0.586666666667,0.615916955017,0.143797775
390,0.11162560566,0.119809772734,0.110669255985,0.636785162287,0.560185185185,0.618055555556,0.651851851852,0.581497797357,0.620689655172,0.147471621
400,0.111584422714,0.119751859469,0.110662024809,0.636785162287,0.564814814815,0.621527777778,0.650817236256,0.58407079646,0.622837370242,0.151109283
410,0.111551515919,0.119738262004,0.110636568058,0.64142194745,0.564814814815,0.621527777778,0.655786350148,0.58407079646,0.622837370242,0.154729682
420,0.111086999305,0.119230598779,0.11018147133,0.646058732612,0.578703703704,0.614583333333,0.658718330849,0.591928251121,0.615916955017,0.158568467
430,0.110924172711,0.119273712762,0.109993608245,0.647604327666,0.569444444444,0.621527777778,0.660714285714,0.582959641256,0.625429553265,0.162474632
440,0.110684882203,0.119241819016,0.109741885313,0.650695517774,0.569444444444,0.614583333333,0.662686567164,0.582959641256,0.615916955017,0.166337272
450,0.110333890001,0.118969460209,0.109237397991,0.647604327666,0.587962962963,0.631944444444,0.658682634731,0.600896860987,0.629370629371,0.170010947
460,0.110205648642,0.118630825328,0.108805934622,0.653786707883,0.583333333333,0.607638888889,0.674418604651,0.608695652174,0.61433447099,0.173584338
470,0.110122653965,0.118740436824,0.108644730985,0.650695517774,0.574074074074,0.611111111111,0.669590643275,0.59649122807,0.619047619048,0.177335265
480,0.110106714898,0.118627187762,0.109068564294,0.639876352396,0.592592592593,0.614583333333,0.658857979502,0.620689655172,0.628762541806,0.18094304
490,0.109903920232,0.118685596177,0.109004003336,0.647604327666,0.578703703704,0.614583333333,0.667638483965,0.602620087336,0.626262626263,0.184571575
500,0.109808672292,0.11851318926,0.108860109067,0.647604327666,0.597222222222,0.611111111111,0.669565217391,0.629787234043,0.629139072848,0.18818373
510,0.109791387698,0.118409974012,0.108802093395,0.646058732612,0.597222222222,0.614583333333,0.669552669553,0.629787234043,0.63122923588,0.19190232
520,0.110132315807,0.118446357016,0.108962995912,0.644513137558,0.611111111111,0.614583333333,0.683195592287,0.652892561983,0.640776699029,0.195465351
530,0.109355337956,0.118186213028,0.108182372881,0.650695517774,0.606481481481,0.618055555556,0.678977272727,0.644351464435,0.633333333333,0.199067685
540,0.109157211212,0.11807618656,0.107971550425,0.64914992272,0.601851851852,0.621527777778,0.678014184397,0.638655462185,0.637873754153,0.202673837
550,0.108870474913,0.117991305556,0.107610929888,0.652241112828,0.592592592593,0.618055555556,0.67718794835,0.627118644068,0.633333333333,0.206447279
560,0.108752577316,0.117884303674,0.107463356358,0.650695517774,0.601851851852,0.621527777778,0.676217765043,0.638655462185,0.637873754153,0.210087349
570,0.108627062885,0.11802696351,0.107269535678,0.650695517774,0.597222222222,0.614583333333,0.672463768116,0.632911392405,0.626262626263,0.213701591
580,0.108534722327,0.117676111559,0.107091530345,0.650695517774,0.601851851852,0.625,0.672463768116,0.638655462185,0.632653061224,0.217316353
590,0.108272305278,0.117491036983,0.106870423753,0.650695517774,0.601851851852,0.628472222222,0.671511627907,0.632478632479,0.639730639731,0.220974377
600,0.108204146158,0.117423522087,0.106706246301,0.650695517774,0.601851851852,0.628472222222,0.671511627907,0.635593220339,0.637288135593,0.224601888
610,0.108811747651,0.118231385838,0.107432733721,0.653786707883,0.574074074074,0.652777777778,0.638709677419,0.544554455446,0.626865671642,0.228227969
620,0.107851122377,0.117152336771,0.10619896747,0.646058732612,0.597222222222,0.649305555556,0.664714494876,0.62660944206,0.655290102389,0.231827075
630,0.107854055954,0.117266928389,0.106220029288,0.647604327666,0.597222222222,0.649305555556,0.666666666667,0.62660944206,0.655290102389,0.235409894
640,0.107758438883,0.116815392597,0.105980767728,0.64914992272,0.601851851852,0.652777777778,0.667642752562,0.626086956522,0.659863945578,0.239089475
650,0.107620190781,0.116777932291,0.105796223597,0.656877897991,0.601851851852,0.649305555556,0.672566371681,0.619469026549,0.652920962199,0.242717294
660,0.107491550493,0.116277446943,0.105558452792,0.652241112828,0.615740740741,0.645833333333,0.668630338733,0.643776824034,0.650684931507,0.246324596
670,0.107337107671,0.116033773732,0.105325741826,0.661514683153,0.62037037037,0.642361111111,0.674591381872,0.64347826087,0.648464163823,0.249932443
680,0.107305992155,0.116033379333,0.105315523752,0.663060278207,0.62037037037,0.645833333333,0.675595238095,0.640350877193,0.650684931507,0.25366871
690,0.106964002564,0.115971341675,0.104976960322,0.659969088099,0.615740740741,0.645833333333,0.672619047619,0.63436123348,0.648275862069,0.257262988
700,0.106965209247,0.115601859393,0.104914958347,0.652241112828,0.601851851852,0.638888888889,0.666666666667,0.622807017544,0.641379310345,0.260911834
710,0.106779990019,0.115910369895,0.104792745572,0.653786707883,0.597222222222,0.642361111111,0.66765578635,0.620087336245,0.646048109966,0.264519022
720,0.107120657655,0.116030669099,0.105220556672,0.661514683153,0.611111111111,0.649305555556,0.664624808576,0.611111111111,0.635379061372,0.268278782
730,0.106476527351,0.115766021079,0.104427939147,0.659969088099,0.606481481481,0.649305555556,0.671641791045,0.618834080717,0.648083623693,0.27191903
740,0.106311295058,0.114988016153,0.103828428038,0.663060278207,0.625,0.645833333333,0.690340909091,0.669387755102,0.675159235669,0.275580717
750,0.10617038023,0.115165294839,0.103707500735,0.656877897991,0.62037037037,0.638888888889,0.684659090909,0.66393442623,0.664516129032,0.279212271
760,0.105927438038,0.11521251528,0.103239736226,0.664605873261,0.62037037037,0.638888888889,0.688665710187,0.661157024793,0.662337662338,0.282834137
770,0.105762313063,0.114904254751,0.10296312327,0.666151468315,0.611111111111,0.642361111111,0.683284457478,0.641025641026,0.65780730897,0.286591785
780,0.10568887112,0.114709190674,0.103057652853,0.661514683153,0.62037037037,0.638888888889,0.676514032496,0.64347826087,0.646258503401,0.290245405
790,0.105479028993,0.114467995028,0.102819181073,0.663060278207,0.62037037037,0.645833333333,0.677514792899,0.64347826087,0.65306122449,0.294080488
800,0.105239844484,0.114439595059,0.102510888647,0.670788253478,0.625,0.666666666667,0.694404591105,0.666666666667,0.688311688312,0.297756024
810,0.105148783859,0.114237512486,0.10246361129,0.672333848532,0.634259259259,0.670138888889,0.697142857143,0.677551020408,0.692556634304,0.301492839
820,0.10498677615,0.114241960909,0.102304762561,0.664605873261,0.625,0.663194444444,0.691322901849,0.666666666667,0.684039087948,0.305353061
830,0.104473311533,0.114596795717,0.101971771472,0.686244204019,0.643518518519,0.680555555556,0.681318681319,0.624390243902,0.671428571429,0.309127247
840,0.104370471664,0.114467760247,0.101911845358,0.686244204019,0.638888888889,0.684027777778,0.682316118936,0.621359223301,0.673835125448,0.312800856
850,0.104248485672,0.114327203887,0.101718138026,0.687789799073,0.643518518519,0.6875,0.685358255452,0.628019323671,0.678571428571,0.31819499
860,0.104044315685,0.114179122881,0.101617895322,0.681607418856,0.634259259259,0.673611111111,0.680124223602,0.625592417062,0.666666666667,0.321983492
870,0.103846580399,0.114170287463,0.101381960325,0.670788253478,0.625,0.659722222222,0.675799086758,0.633484162896,0.657342657343,0.325903684
880,0.103745770645,0.113857704417,0.10123475107,0.680061823802,0.638888888889,0.666666666667,0.684931506849,0.642201834862,0.664335664336,0.329707809
890,0.103716925206,0.113825500699,0.101204158202,0.681607418856,0.638888888889,0.663194444444,0.686930091185,0.642201834862,0.662020905923,0.333339821
900,0.103841762553,0.113951674967,0.101307563925,0.672333848532,0.62037037037,0.65625,0.676829268293,0.630630630631,0.652631578947,0.336941514
910,0.103502545082,0.113531730908,0.100961382765,0.686244204019,0.643518518519,0.670138888889,0.69101978691,0.645161290323,0.668989547038,0.340603907
920,0.103441059338,0.113261696272,0.100928890933,0.684698608964,0.652777777778,0.670138888889,0.693693693694,0.657534246575,0.675767918089,0.344271709
930,0.103369556614,0.113318567624,0.100853456864,0.689335394127,0.652777777778,0.684027777778,0.690292758089,0.641148325359,0.680701754386,0.347945469
940,0.103532685502,0.11371529754,0.101022938495,0.68315301391,0.634259259259,0.670138888889,0.68509984639,0.632558139535,0.664310954064,0.351546029
950,0.1033146997,0.113408196803,0.100665295028,0.693972179289,0.648148148148,0.677083333333,0.696319018405,0.638095238095,0.673684210526,0.355204759
