iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.132226600834,0.133825249848,0.132229207659,0.471406491499,0.472222222222,0.475694444444,0.0604395604396,0.05,0.0621118012422,0.01090636
10,0.130263270493,0.132633567904,0.128802020884,0.530139103555,0.532407407407,0.53125,0.692929292929,0.694864048338,0.69387755102,0.146219467
20,0.125435678771,0.127613191493,0.124381545736,0.527047913447,0.490740740741,0.534722222222,0.46875,0.438775510204,0.484615384615,0.273508848
30,0.136851320339,0.137559495727,0.137256722043,0.469860896445,0.467592592593,0.46875,0,0,0,0.392931799
40,0.125045022445,0.12659773885,0.124915552835,0.52086553323,0.518518518519,0.517361111111,0.261904761905,0.235294117647,0.248648648649,0.495924334
50,0.124265874145,0.125170864866,0.124374523408,0.508500772798,0.476851851852,0.493055555556,0.455479452055,0.426395939086,0.451127819549,0.611914605
60,0.126085992752,0.128106942234,0.125575837023,0.52086553323,0.509259259259,0.53125,0.209183673469,0.171875,0.228571428571,0.715070571
70,0.12426990603,0.124935256106,0.123934559422,0.522411128284,0.532407407407,0.534722222222,0.266033254157,0.293706293706,0.294736842105,0.826679766
80,0.124765202987,0.124966292803,0.124508424364,0.542503863988,0.509259259259,0.534722222222,0.353711790393,0.283783783784,0.396396396396,0.92712608
90,0.123155763634,0.123672329051,0.122870660968,0.565687789799,0.560185185185,0.548611111111,0.6803185438,0.671280276817,0.661458333333,1.027614239
100,0.122910255705,0.1236620734,0.122552596705,0.564142194745,0.546296296296,0.555555555556,0.641221374046,0.604838709677,0.636363636364,1.122546161
110,0.126226226722,0.126767558866,0.125939127286,0.482225656878,0.472222222222,0.482638888889,0.045584045584,0.0172413793103,0.0509554140127,1.222048909
120,0.124952534067,0.124989578496,0.124737012003,0.52086553323,0.532407407407,0.527777777778,0.295454545455,0.312925170068,0.339805825243,1.326133949
130,0.124120402642,0.124980799873,0.123953432823,0.508500772798,0.518518518519,0.548611111111,0.535087719298,0.535714285714,0.58064516129,1.431763998
140,0.123784090892,0.124038127825,0.123176240193,0.542503863988,0.564814814815,0.576388888889,0.298578199052,0.308823529412,0.371134020619,1.55877785
150,0.124814946613,0.125127753409,0.12472601858,0.480680061824,0.513888888889,0.517361111111,0.560209424084,0.564315352697,0.587537091988,1.652738723
160,0.125378471485,0.125405095396,0.125117976532,0.480680061824,0.509259259259,0.496527777778,0.530726256983,0.547008547009,0.553846153846,1.750318416
170,0.12458577547,0.125579699885,0.124484630633,0.497681607419,0.490740740741,0.493055555556,0.119241192412,0.0833333333333,0.109756097561,1.844961543
