iterations,fitness,time,fevals
0,0.023660746821,1.795091183,1000
10,0.0235824716889,3.464719642,2100
20,0.0242307617664,5.192250739,3200
30,0.024028992582,7.009724952,4300
40,0.0233474120054,8.700110775,5400
50,0.0242789572037,10.34160168,6500
60,0.0236403895222,12.080501602,7600
70,0.0238427192161,13.891692206,8700
80,0.0231644111721,15.558633057,9800
90,0.0238677500285,17.213268768,10900
100,0.023222263462,18.896940591,12000
110,0.0232847331496,20.645590571,13100
120,0.0230952173472,22.255906316,14200
130,0.0237650940624,23.873837128,15300
140,0.0231889158565,25.531910158,16400
150,0.0236845757757,27.325014913,17500
160,0.0241570370265,28.983628928,18600
170,0.0222111463147,30.651522843,19700
180,0.0239585995105,32.473516191,20800
190,0.0229783282188,34.142068133,21900
200,0.0237492658151,35.795629433,23000
210,0.0233351208809,37.57817328,24100
220,0.0228583200187,39.309043761,25200
230,0.0242206944906,40.968588181,26300
240,0.0251610697627,42.639150169,27400
250,0.0228301900658,44.337154255,28500
260,0.0232662138516,46.081523944,29600
270,0.0233187697362,47.699148335,30700
280,0.0241341462893,49.36282132,31800
290,0.0237441010658,51.080932249,32900
300,0.0235696502101,52.823442748,34000
310,0.0228717936379,54.471249952,35100
320,0.0227395292696,56.205890694,36200
330,0.0244330890035,58.012974089,37300
340,0.023008580281,59.632700874,38400
350,0.0233098972802,61.292857288,39500
360,0.0232670602013,63.069381382,40600
370,0.0227058295826,64.8562356,41700
380,0.0230502905971,66.496850078,42800
390,0.0233686414198,68.155946296,43900
400,0.0226931744844,69.952199254,45000
410,0.0233831573594,71.640308012,46100
420,0.0234674614207,73.342408223,47200
430,0.0238627068847,74.988396669,48300
440,0.0241986424651,76.732191836,49400
450,0.0236109224214,78.42100224,50500
460,0.0241271648376,80.099198204,51600
470,0.0228724358084,81.890684255,52700
480,0.023608854703,83.543173252,53800
490,0.0229254845505,85.28790154,54900
500,0.0239248122621,87.001318603,56000
510,0.0236353437464,88.757348849,57100
520,0.0235253025236,90.47690425,58200
530,0.0240856631824,92.125104639,59300
540,0.0240028767237,93.830021263,60400
550,0.0237156957688,95.654490361,61500
560,0.0243712109873,97.303888403,62600
570,0.0240556636199,99.015252179,63700
580,0.0236689950746,100.79316707,64800
590,0.0231715430099,102.479243037,65900
600,0.0234408250431,104.206981457,67000
610,0.022916480539,105.849751541,68100
620,0.025033041182,107.481209061,69200
630,0.0229709469272,109.114283352,70300
640,0.0238165868678,110.795528348,71400
650,0.0228089968631,112.637733763,72500
660,0.0244435564857,114.296477796,73600
670,0.0240578081321,116.004227645,74700
680,0.022808662273,117.656944619,75800
690,0.0236409630178,119.34420469,76900
700,0.0228818907869,121.152609835,78000
710,0.0250571271239,122.785760549,79100
720,0.0241804456037,124.496901436,80200
730,0.0238615723206,126.249587806,81300
740,0.0228079882433,127.830327034,82400
750,0.0239859845239,129.523438141,83500
760,0.0241022283446,131.148852255,84600
770,0.0229645638657,132.996478359,85700
780,0.0241231282639,134.703309582,86800
790,0.0233154599928,136.389681913,87900
800,0.0236001764327,138.202183986,89000
810,0.0230447036516,139.836639979,90100
820,0.0243442098985,141.550699471,91200
830,0.0237953858338,143.220042371,92300
840,0.0244693835601,145.011662778,93400
850,0.0234531341232,146.643611042,94500
860,0.0236297648191,148.376385444,95600
870,0.0231393140351,150.180409888,96700
880,0.025080825248,152.030486936,97800
890,0.0230050552635,153.883606461,98900
900,0.022660833026,155.558648495,100000
910,0.0240905101328,157.304245844,101100
920,0.0240260430569,159.005458004,102200
930,0.0235097235785,160.621905548,103300
940,0.0233310793473,162.30180836,104400
950,0.0227990586117,164.447489399,105500
960,0.0232779844422,166.240551178,106600
970,0.0239777864822,168.020747017,107700
980,0.0234135327362,169.763598397,108800
990,0.0230714678208,171.597226311,109900
1000,0.0245215651912,173.331983359,111000
1010,0.0243007704716,175.015503629,112100
1020,0.0242039718987,176.936142266,113200
1030,0.0235032497299,178.801068526,114300
1040,0.0239470359601,180.727667766,115400
1050,0.023596494616,182.691876202,116500
1060,0.0244582505781,184.55168485,117600
1070,0.0225467012002,186.610459445,118700
1080,0.023496644698,188.349658728,119800
1090,0.0231492751951,190.094476455,120900
1100,0.0231339304272,191.844823261,122000
1110,0.0244479054257,193.699922595,123100
1120,0.0237811691692,195.651627987,124200
1130,0.0246871651513,197.465046675,125300
1140,0.0235921146962,199.155139638,126400
1150,0.0234865273092,200.948491115,127500
1160,0.02363154223,202.876926504,128600
1170,0.022554913168,204.611800504,129700
1180,0.024174059858,206.294744115,130800
1190,0.0233459682031,208.026446197,131900
1200,0.0236395919723,209.805869151,133000
1210,0.0240309193656,211.531323018,134100
1220,0.0240340815194,213.257855656,135200
1230,0.0236234956064,215.180088958,136300
1240,0.0229630640735,216.904409972,137400
1250,0.0247391540261,218.529270291,138500
1260,0.0232499220592,220.246471498,139600
1270,0.0234206812169,221.983449407,140700
1280,0.0246732454198,223.662546756,141800
1290,0.0229233734959,225.345916814,142900
1300,0.0232386949194,227.097599587,144000
1310,0.023547945889,228.897023037,145100
1320,0.0241627676704,230.609775913,146200
1330,0.0244827283364,232.283037194,147300
1340,0.0226546496681,234.12015036,148400
1350,0.0237399109619,235.81251717,149500
1360,0.0246278317122,237.484732599,150600
1370,0.0251745633903,239.197621282,151700
1380,0.0241829668397,240.971406024,152800
1390,0.0227917614773,242.663026004,153900
1400,0.0229409213224,244.381180415,155000
1410,0.0237891798953,246.113083677,156100
1420,0.0239003276535,247.840272264,157200
1430,0.0246217664898,249.647590707,158300
1440,0.0234877093381,251.469264284,159400
1450,0.0230683148354,253.448687155,160500
1460,0.0241804997385,255.15508462,161600
1470,0.0233592961137,256.854809292,162700
1480,0.0234917637599,258.658537078,163800
1490,0.0235261905293,260.393125011,164900
1500,0.0234870872499,262.088821595,166000
1510,0.0234319750716,263.737039429,167100
1520,0.0231167816654,265.501767229,168200
1530,0.0228822664117,267.160437902,169300
1540,0.023295997034,268.857829938,170400
1550,0.0234597348959,270.664877963,171500
1560,0.0238596355212,272.319266742,172600
1570,0.0241328217086,274.0826267,173700
1580,0.023115337282,275.748717222,174800
1590,0.0231692572058,277.553312023,175900
1600,0.0233241365227,279.207537484,177000
1610,0.0233142236203,280.858850401,178100
1620,0.0240700522314,282.677418379,179200
1630,0.0234505737727,284.352321884,180300
1640,0.0240759204683,286.099818333,181400
1650,0.0248913625574,287.859603516,182500
1660,0.0231815054751,289.676656228,183600
1670,0.0233735801569,291.477356543,184700
1680,0.0246318709762,293.118896412,185800
1690,0.0240588092563,294.775155372,186900
1700,0.0230616164343,296.462914248,188000
1710,0.0254188154092,297.933518615,189100
1720,0.0245449357142,299.565200502,190200
1730,0.0230181843157,301.188516184,191300
1740,0.0231196065431,303.130081336,192400
1750,0.0236671456754,304.883438355,193500
1760,0.0236956921701,306.631838535,194600
1770,0.0247233057595,308.391520755,195700
1780,0.0232721216326,310.213559592,196800
1790,0.0240845750569,312.229807371,197900
1800,0.0231327067946,314.098613681,199000
1810,0.0238156181236,315.820877048,200100
1820,0.0236931542646,317.561313305,201200
1830,0.0234898875841,319.64151784,202300
1840,0.0236615071956,321.443557194,203400
1850,0.0243977553294,323.296015956,204500
1860,0.0237925101672,325.278227524,205600
1870,0.0232765120542,327.044315031,206700
1880,0.0237441068086,328.755936176,207800
1890,0.0249322452265,330.626093713,208900
1900,0.0231641206995,332.440830849,210000
1910,0.0243973976729,334.31486807,211100
1920,0.022907706239,336.127009645,212200
1930,0.0249789234521,337.931829462,213300
1940,0.0235430207177,339.579058152,214400
1950,0.024408811098,341.404060943,215500
1960,0.0231840333312,343.1361562,216600
1970,0.0229121421033,344.864307086,217700
1980,0.0228592711146,346.747609941,218800
1990,0.0236493339687,348.534428782,219900
2000,0.0243700698196,350.49654525,221000
2010,0.0230618618273,352.38200601,222100
2020,0.0243036998901,354.221454826,223200
2030,0.0241502240005,356.148272,224300
2040,0.0256201231528,357.915765553,225400
2050,0.0227713863879,359.782304667,226500
2060,0.0238998597836,361.641781499,227600
2070,0.0241935080338,363.609833392,228700
2080,0.0236337590049,365.598750805,229800
2090,0.0232173808989,367.447647583,230900
2100,0.0235328594799,369.195916481,232000
2110,0.0239047604766,371.154628199,233100
2120,0.0232728024277,373.021735748,234200
2130,0.0238931868422,374.755226965,235300
2140,0.0232806006773,376.546142817,236400
2150,0.0244778174181,378.272440305,237500
2160,0.0237234266308,379.983163604,238600
2170,0.023471471631,381.632583282,239700
2180,0.0238503655936,383.326966247,240800
2190,0.0235390971806,385.069473834,241900
2200,0.0229307007535,386.756521383,243000
2210,0.023574018147,388.515509093,244100
2220,0.0234390933942,390.292617989,245200
2230,0.0240429578792,391.945281449,246300
2240,0.0232240206419,393.63366791,247400
2250,0.023657099151,395.329172994,248500
2260,0.0237421114149,397.153970015,249600
2270,0.0243303655529,398.855369985,250700
2280,0.0235169881185,400.572851735,251800
2290,0.0235690292678,402.466067407,252900
2300,0.0233639001707,404.326516194,254000
2310,0.0238675839951,406.06873275,255100
2320,0.0240550570055,407.763398125,256200
2330,0.0231045732042,409.515899707,257300
2340,0.0233893655373,411.121947128,258400
2350,0.0234705133591,412.691376244,259500
2360,0.0242173611558,414.362723573,260600
2370,0.0234616932501,416.273631248,261700
2380,0.0236438875443,417.949843709,262800
2390,0.0252804851383,419.664729967,263900
2400,0.0233267406195,421.41691491,265000
2410,0.023209462998,423.269160562,266100
2420,0.0230907294941,424.900011834,267200
2430,0.0240771898225,426.764741158,268300
2440,0.0233640715108,428.439922262,269400
2450,0.0233051584549,430.100734289,270500
2460,0.023456153532,431.970856123,271600
2470,0.0246316313867,433.689211486,272700
2480,0.0245232176263,435.455678478,273800
2490,0.0236513138144,437.474030093,274900
2500,0.0235020128567,439.325986949,276000
2510,0.0232730297041,441.246218112,277100
2520,0.0231765594045,443.235838781,278200
2530,0.022961810853,445.119159901,279300
2540,0.0230861673938,447.313939942,280400
2550,0.0237132276307,449.061907702,281500
2560,0.0236296627655,450.84738421,282600
2570,0.0226705681943,452.738208267,283700
2580,0.0237607522722,454.374332591,284800
2590,0.0242615726214,456.082090191,285900
2600,0.0241400549317,458.053694912,287000
2610,0.0229218527979,460.020471629,288100
2620,0.0253099201952,461.682492592,289200
2630,0.0235302383964,463.567962658,290300
2640,0.0229461758921,465.270399835,291400
2650,0.0242062751089,466.920385763,292500
2660,0.0235429532674,468.828790374,293600
2670,0.0226032236355,470.744418386,294700
2680,0.0230168847924,472.600161699,295800
2690,0.0237121121636,474.38255999,296900
2700,0.0242349197406,476.345841176,298000
2710,0.0236676710981,478.064273018,299100
2720,0.023454138565,479.745795897,300200
2730,0.0235080200632,481.623105438,301300
2740,0.0231786140729,483.705723292,302400
2750,0.0247870295439,485.355516912,303500
2760,0.0233666963479,487.106450626,304600
2770,0.0240270364729,488.771603218,305700
2780,0.0235050800305,490.528342528,306800
2790,0.0237324126333,492.263995012,307900
2800,0.0233015394416,493.981991205,309000
2810,0.0237374328632,495.686734847,310100
2820,0.0232327414495,497.710636502,311200
2830,0.0230998740724,499.349704376,312300
2840,0.023136127649,501.086801859,313400
2850,0.022862522529,503.01569168,314500
2860,0.0233381332956,504.747695132,315600
2870,0.0233851396878,506.577464719,316700
2880,0.0233879888829,508.262416051,317800
2890,0.023718928892,510.017572937,318900
2900,0.0232985906749,511.803978211,320000
2910,0.0228277216986,513.575802443,321100
2920,0.0239559856892,515.242831728,322200
2930,0.0233298589758,517.165898091,323300
2940,0.023722392883,518.821737804,324400
2950,0.0231964781346,520.500231011,325500
2960,0.0231432329321,522.317931039,326600
2970,0.0233563905921,524.012089111,327700
2980,0.0235275284001,525.656136938,328800
2990,0.0240241630928,527.417621935,329900
3000,0.0238514330607,529.064186764,331000
