iterations,fitness,time,fevals
0,0.0233355583846,1.762335089,1000
10,0.0234553358552,3.52802653,2100
20,0.0229689008913,5.291917266,3200
30,0.0230267261177,7.071404637,4300
40,0.0230689616987,8.884567169,5400
50,0.0246830591024,10.60499062,6500
60,0.0238843163152,12.303467698,7600
70,0.0238652460543,14.085234642,8700
80,0.0238465575668,15.899654332,9800
90,0.0245958862298,17.630492282,10900
100,0.0235405651892,19.332254193,12000
110,0.0241761708293,21.09777245,13100
120,0.0231402550711,22.865073197,14200
130,0.0224638267829,24.596254317,15300
140,0.0232930713137,26.427777786,16400
150,0.0230556954895,28.219616533,17500
160,0.0232888820904,29.985899731,18600
170,0.0239006052589,31.89973907,19700
180,0.0236238623531,33.62578696,20800
190,0.0229327800762,35.32456149,21900
200,0.0226948737244,37.087485283,23000
210,0.0222394975488,38.923502962,24100
220,0.0237276560999,40.671325424,25200
230,0.0229413647653,42.411523038,26300
240,0.0235834124758,44.160585976,27400
250,0.022885366063,45.873417279,28500
260,0.0225824699496,47.520487432,29600
270,0.024089037187,49.292369884,30700
280,0.0243303054385,51.122820766,31800
290,0.0250301185808,52.764714869,32900
300,0.023303749059,54.475217987,34000
310,0.0232867297899,56.437913303,35100
320,0.0230180550445,58.264109101,36200
330,0.0234963253875,59.971141994,37300
340,0.0229383249056,61.72010313,38400
350,0.0226812995465,63.460957371,39500
360,0.0235083709595,65.214788165,40600
370,0.0239425610558,67.027614813,41700
380,0.022999857786,68.821917268,42800
390,0.0231819063359,70.5281792,43900
400,0.0231554236146,72.335156352,45000
410,0.0231228768351,74.146833811,46100
420,0.023397662636,75.917171224,47200
430,0.0224933113728,77.691119737,48300
440,0.0248515323321,79.436410085,49400
450,0.0239490104366,81.385296227,50500
460,0.024017006093,82.982169729,51600
470,0.0230706256277,84.776021215,52700
480,0.0246482341436,86.60341421,53800
490,0.0221285345661,88.642641072,54900
500,0.02311272234,90.671583211,56000
510,0.0238640071546,92.528676543,57100
520,0.0235437669833,94.353651856,58200
530,0.0225957663039,96.136383046,59300
540,0.0234723232452,98.475104137,60400
550,0.0245674975903,100.969627536,61500
560,0.0235740280794,103.211561044,62600
570,0.0237527607294,105.173072603,63700
580,0.0243382849257,107.225463286,64800
590,0.0235217018076,109.061780966,65900
