iterations,fitness,time,fevals
0,536.0,0.004036468,730
10,537.0,0.008266624,1356
20,534.0,0.012265385,1982
30,534.0,0.015456003,2599
40,532.0,0.018151379,3225
50,530.0,0.020810415,3850
60,538.0,0.02357451,4490
70,536.0,0.02630375,5115
80,540.0,0.029389232,5742
90,532.0,0.031993493,6370
100,536.0,0.034361508,7003
110,536.0,0.036729434,7627
120,540.0,0.039107712,8270
130,536.0,0.041458783,8897
140,546.0,0.043969864,9519
150,548.0,0.046684485,10150
160,554.0,0.049466382,10778
170,550.0,0.052054666,11406
180,546.0,0.054426592,12032
190,546.0,0.057700061,12667
200,546.0,0.059912981,13302
210,550.0,0.06224736,13931
220,548.0,0.065109871,14562
230,550.0,0.067401933,15189
240,552.0,0.069871756,15827
250,550.0,0.0735964,16455
260,550.0,0.076392516,17073
270,550.0,0.079103213,17692
280,552.0,0.081307351,18325
290,554.0,0.083691645,18942
300,554.0,0.086271044,19572
310,558.0,0.091601574,20200
320,552.0,0.094070924,20840
330,558.0,0.096193862,21464
340,558.0,0.098397643,22093
350,558.0,0.101293107,22718
360,561.0,0.103504232,23351
370,563.0,0.105793468,23969
380,561.0,0.108163816,24601
390,559.0,0.110349197,25240
400,563.0,0.112472697,25864
410,557.0,0.114616455,26498
420,557.0,0.117296909,27130
430,557.0,0.119722196,27759
440,559.0,0.122387729,28376
450,557.0,0.125729875,29015
460,559.0,0.128364522,29647
470,555.0,0.131680949,30274
480,555.0,0.133870715,30907
490,555.0,0.136112139,31543
500,558.0,0.138605131,32187
510,557.0,0.141298172,32797
520,557.0,0.144243797,33439
530,557.0,0.146702516,34063
540,557.0,0.148878597,34695
550,559.0,0.151068648,35322
560,561.0,0.153133425,35956
570,561.0,0.155418266,36591
580,557.0,0.158773161,37219
590,559.0,0.160952289,37842
600,565.0,0.163079465,38480
610,561.0,0.165321153,39116
620,563.0,0.167708227,39754
630,563.0,0.170329798,40372
640,563.0,0.173164564,41006
650,565.0,0.17557164,41641
660,569.0,0.177806204,42280
670,563.0,0.179969157,42911
680,565.0,0.182891818,43547
690,565.0,0.185006265,44188
700,567.0,0.188035627,44826
710,565.0,0.191209433,45457
720,565.0,0.193499226,46073
730,567.0,0.19608813,46699
740,567.0,0.198841003,47327
750,569.0,0.201322761,47953
760,568.0,0.203725632,48581
770,572.0,0.205890345,49206
780,572.0,0.208557345,49836
790,571.0,0.21130208,50471
800,570.0,0.213874011,51100
810,571.0,0.216684482,51738
820,573.0,0.219220525,52372
830,573.0,0.223819861,53010
840,570.0,0.226771572,53647
850,572.0,0.228953529,54275
860,566.0,0.231327159,54914
870,568.0,0.233525577,55543
880,572.0,0.235906176,56160
890,576.0,0.23847055,56796
900,566.0,0.241384797,57438
910,565.0,0.243711479,58067
920,569.0,0.246613342,58702
930,568.0,0.248868314,59331
940,565.0,0.251143473,59960
950,564.0,0.254061913,60587
960,561.0,0.256368758,61204
970,565.0,0.259589405,61834
980,563.0,0.261867808,62462
990,561.0,0.26425968,63091
1000,563.0,0.266744282,63734
1010,565.0,0.268970328,64369
1020,563.0,0.271218004,64987
1030,569.0,0.273610581,65633
1040,565.0,0.27571396,66256
1050,565.0,0.277847003,66867
1060,565.0,0.279933341,67497
1070,565.0,0.282189449,68130
1080,569.0,0.284759045,68767
1090,571.0,0.287289918,69405
1100,571.0,0.289560337,70028
1110,569.0,0.292456752,70662
1120,563.0,0.294799923,71287
1130,565.0,0.297075707,71914
1140,565.0,0.299226815,72551
1150,567.0,0.301394713,73174
1160,571.0,0.303661153,73801
1170,569.0,0.305916223,74431
1180,569.0,0.308885119,75058
1190,571.0,0.311033728,75675
1200,569.0,0.313204411,76319
1210,567.0,0.315410567,76945
1220,567.0,0.317509455,77587
1230,573.0,0.319597075,78203
1240,567.0,0.321664438,78837
1250,571.0,0.323851303,79467
1260,571.0,0.327126387,80096
1270,571.0,0.329822058,80709
1280,573.0,0.332432201,81337
1290,573.0,0.33456409,81980
1300,577.0,0.336868614,82602
1310,579.0,0.339461049,83234
1320,579.0,0.341966086,83860
1330,581.0,0.344411742,84499
1340,583.0,0.346679155,85146
1350,579.0,0.35148017,85776
1360,581.0,0.353659352,86404
1370,576.0,0.356641418,87041
1380,575.0,0.358825142,87684
1390,575.0,0.360963982,88308
1400,577.0,0.363114773,88942
1410,573.0,0.36527857,89569
1420,569.0,0.368653608,90199
1430,571.0,0.37136931,90823
1440,567.0,0.373501112,91445
1450,569.0,0.375573074,92073
1460,567.0,0.377721086,92709
1470,559.0,0.37982564,93348
1480,563.0,0.382092204,93970
1490,567.0,0.38425639,94601
1500,565.0,0.386356364,95239
1510,563.0,0.388535707,95872
1520,557.0,0.39132193,96512
1530,555.0,0.393381166,97139
1540,555.0,0.395429296,97782
1550,557.0,0.39751243,98402
1560,555.0,0.400162564,99028
1570,557.0,0.402685118,99667
1580,555.0,0.405202068,100299
1590,555.0,0.407777914,100939
1600,555.0,0.410160872,101564
1610,553.0,0.413120181,102197
1620,553.0,0.41527348,102814
1630,555.0,0.417382018,103450
1640,557.0,0.419478837,104075
1650,556.0,0.421545116,104696
1660,555.0,0.424045034,105324
1670,561.0,0.427088225,105946
1680,557.0,0.429502301,106574
