iterations,fitness,time,fevals
0,552.0,11.508369617,1000
10,606.0,22.527578075,2100
20,656.0,31.964277788,3200
30,686.0,40.400545389,4300
40,700.0,48.517169804,5400
50,710.0,56.273993374,6500
60,716.0,64.163826296,7600
70,720.0,72.188216274,8700
80,726.0,79.959378274,9800
90,726.0,87.543925775,10900
100,728.0,95.183116112,12000
110,730.0,102.872000476,13100
120,732.0,110.519603689,14200
130,734.0,117.925123433,15300
140,736.0,125.601864195,16400
150,734.0,133.087021465,17500
160,738.0,140.676892346,18600
170,736.0,148.344312881,19700
180,742.0,156.145868815,20800
190,746.0,164.02545667,21900
200,746.0,171.663147534,23000
210,746.0,178.584328878,24100
220,748.0,185.900479385,25200
230,750.0,193.282065651,26300
240,748.0,200.793506547,27400
250,750.0,208.266049121,28500
260,750.0,215.752595961,29600
270,750.0,223.206748443,30700
280,752.0,230.590606928,31800
290,752.0,238.085431425,32900
300,750.0,245.880173982,34000
310,750.0,253.360397048,35100
320,750.0,260.588462647,36200
330,750.0,268.16726722,37300
340,750.0,275.677829869,38400
350,750.0,283.214450378,39500
360,752.0,290.787348922,40600
370,752.0,298.413482561,41700
380,752.0,306.003118598,42800
390,752.0,313.406655596,43900
400,752.0,320.604916148,45000
410,752.0,328.203139299,46100
420,752.0,335.512117367,47200
430,752.0,342.831207404,48300
440,754.0,350.370632447,49400
450,756.0,357.876548981,50500
460,752.0,365.177398852,51600
470,752.0,372.791268248,52700
480,754.0,380.334227289,53800
490,752.0,387.748752335,54900
500,752.0,395.353112347,56000
510,752.0,402.601786652,57100
520,752.0,410.179475717,58200
530,752.0,417.68517196,59300
540,752.0,424.918564864,60400
550,754.0,432.377032133,61500
560,752.0,439.877860188,62600
570,754.0,447.361356699,63700
580,754.0,454.972630887,64800
590,750.0,462.640589284,65900
600,752.0,470.181009059,67000
610,752.0,477.827262703,68100
620,750.0,485.198329402,69200
630,752.0,492.802249303,70300
640,754.0,499.958765196,71400
650,752.0,507.454544489,72500
660,752.0,514.966084672,73600
670,752.0,522.511911695,74700
680,752.0,530.032062192,75800
690,750.0,537.451070397,76900
700,752.0,544.855060622,78000
710,752.0,552.190746663,79100
720,752.0,559.025790173,80200
730,756.0,566.456214388,81300
740,756.0,573.776545805,82400
750,758.0,581.365684281,83500
760,758.0,589.017003806,84600
770,758.0,596.316449431,85700
780,760.0,603.864826009,86800
790,760.0,611.482291399,87900
800,758.0,618.895658131,89000
810,758.0,626.507510904,90100
820,760.0,634.025246003,91200
830,758.0,641.356793994,92300
840,758.0,648.67027742,93400
850,758.0,656.28696193,94500
860,758.0,663.569387395,95600
870,758.0,670.819469595,96700
880,758.0,678.289630472,97800
890,758.0,685.873675406,98900
900,758.0,693.242519723,100000
910,758.0,700.578547879,101100
920,758.0,708.147462582,102200
930,758.0,715.572657777,103300
940,758.0,722.878528261,104400
950,756.0,730.429492434,105500
960,760.0,738.059666476,106600
970,758.0,745.493725385,107700
980,762.0,753.070273733,108800
990,758.0,760.637252502,109900
1000,758.0,767.850509581,111000
1010,758.0,775.372922426,112100
1020,758.0,782.851873895,113200
1030,758.0,790.246644205,114300
1040,758.0,797.775353355,115400
1050,758.0,805.123297744,116500
1060,758.0,812.641741082,117600
1070,758.0,820.064007836,118700
1080,758.0,827.586999901,119800
1090,758.0,835.209049673,120900
1100,758.0,842.731308707,122000
1110,758.0,850.151797772,123100
1120,758.0,857.722713914,124200
1130,758.0,865.413238571,125300
1140,758.0,872.718065745,126400
1150,758.0,880.250531497,127500
1160,760.0,887.845035629,128600
1170,758.0,895.201894591,129700
1180,758.0,902.732319229,130800
1190,762.0,910.43466456,131900
1200,762.0,917.895103994,133000
1210,762.0,925.421182368,134100
1220,762.0,932.883025126,135200
1230,762.0,940.350957242,136300
1240,762.0,947.759674162,137400
1250,762.0,955.24172161,138500
1260,764.0,962.8113868,139600
1270,762.0,970.139975114,140700
1280,764.0,977.668792142,141800
1290,764.0,985.234085684,142900
1300,764.0,992.733196933,144000
1310,764.0,1000.19992105,145100
1320,764.0,1007.57144183,146200
1330,766.0,1015.06520859,147300
1340,766.0,1022.626034,148400
1350,764.0,1030.18380057,149500
1360,764.0,1037.79468711,150600
1370,766.0,1045.11280077,151700
1380,766.0,1052.38858711,152800
1390,766.0,1059.89945655,153900
1400,764.0,1067.33143354,155000
1410,766.0,1074.81663466,156100
1420,766.0,1082.26141717,157200
1430,768.0,1089.68591993,158300
1440,770.0,1097.24932675,159400
1450,768.0,1104.81333583,160500
1460,768.0,1112.29782623,161600
1470,768.0,1119.97638621,162700
1480,768.0,1127.42148705,163800
1490,770.0,1134.81689052,164900
1500,768.0,1142.40345333,166000
1510,768.0,1150.03191319,167100
1520,766.0,1157.39414233,168200
1530,768.0,1164.88056087,169300
1540,768.0,1172.398014,170400
1550,768.0,1179.67466281,171500
1560,768.0,1187.19934565,172600
1570,768.0,1194.73764552,173700
1580,768.0,1202.15731525,174800
1590,768.0,1209.77409895,175900
1600,768.0,1217.27968507,177000
1610,768.0,1224.94750676,178100
1620,766.0,1232.33993183,179200
1630,768.0,1239.99487294,180300
1640,768.0,1247.27407388,181400
1650,768.0,1254.84910404,182500
1660,768.0,1262.46242463,183600
1670,768.0,1269.87147523,184700
1680,768.0,1277.4254911,185800
1690,768.0,1284.9116419,186900
1700,768.0,1292.43229396,188000
1710,768.0,1299.69178387,189100
1720,768.0,1307.13932844,190200
1730,768.0,1314.52661177,191300
1740,768.0,1321.82301354,192400
1750,768.0,1329.25540664,193500
1760,768.0,1336.83335943,194600
1770,768.0,1344.16298334,195700
1780,766.0,1351.77415407,196800
1790,768.0,1359.24235987,197900
1800,768.0,1366.69257235,199000
1810,768.0,1374.18393097,200100
1820,768.0,1381.79275192,201200
1830,770.0,1389.11801585,202300
1840,770.0,1396.58865698,203400
1850,768.0,1404.15902789,204500
1860,768.0,1411.44243806,205600
1870,770.0,1419.03749398,206700
1880,770.0,1426.44984503,207800
1890,770.0,1433.88987029,208900
1900,768.0,1441.53698525,210000
1910,770.0,1449.07795348,211100
1920,770.0,1456.52916527,212200
1930,770.0,1464.0495884,213300
1940,770.0,1471.52683548,214400
1950,770.0,1479.00760785,215500
1960,770.0,1486.34699122,216600
1970,770.0,1493.91019403,217700
1980,770.0,1501.46874627,218800
1990,772.0,1509.09760715,219900
2000,770.0,1516.40517118,221000
2010,772.0,1523.91120324,222100
2020,772.0,1531.35927778,223200
2030,774.0,1538.8620745,224300
2040,772.0,1546.08278354,225400
2050,770.0,1553.62979017,226500
2060,772.0,1561.14045367,227600
2070,772.0,1568.47778565,228700
2080,772.0,1575.81975628,229800
2090,770.0,1583.3254471,230900
2100,770.0,1590.61791855,232000
2110,770.0,1597.76926949,233100
2120,772.0,1605.33742112,234200
2130,772.0,1612.68810603,235300
2140,772.0,1620.26231127,236400
2150,772.0,1627.84061881,237500
2160,772.0,1635.12968491,238600
2170,772.0,1642.7996567,239700
2180,772.0,1650.14765853,240800
2190,772.0,1657.76181665,241900
2200,772.0,1665.22552966,243000
2210,772.0,1672.9494787,244100
2220,772.0,1680.42619127,245200
2230,772.0,1687.9199761,246300
2240,774.0,1695.39400792,247400
2250,772.0,1702.80625512,248500
2260,772.0,1710.35052363,249600
2270,772.0,1717.86456056,250700
2280,772.0,1725.22180147,251800
2290,772.0,1732.64581659,252900
2300,772.0,1740.07200903,254000
2310,772.0,1747.52079299,255100
2320,772.0,1755.08518999,256200
2330,772.0,1762.50126684,257300
2340,772.0,1769.93522773,258400
2350,772.0,1777.37449534,259500
2360,770.0,1784.60962207,260600
2370,770.0,1792.19651202,261700
2380,772.0,1799.50965287,262800
2390,774.0,1807.14143236,263900
2400,772.0,1814.67398204,265000
2410,774.0,1822.24870531,266100
2420,776.0,1829.62775924,267200
2430,772.0,1837.03596006,268300
2440,774.0,1844.54445013,269400
2450,772.0,1851.85263359,270500
2460,774.0,1859.38135041,271600
2470,772.0,1866.86050902,272700
2480,774.0,1874.37081229,273800
2490,774.0,1881.81446892,274900
2500,774.0,1889.35011531,276000
2510,774.0,1896.59422489,277100
2520,774.0,1904.0719702,278200
2530,774.0,1911.37464532,279300
2540,774.0,1919.03375624,280400
2550,772.0,1926.41126393,281500
2560,772.0,1934.05474629,282600
2570,774.0,1941.65721895,283700
2580,772.0,1949.00930123,284800
2590,774.0,1956.34387936,285900
2600,774.0,1963.32949135,287000
2610,778.0,1970.704814,288100
2620,774.0,1978.35673515,289200
2630,776.0,1985.98665071,290300
2640,774.0,1993.41562084,291400
2650,774.0,2000.87305879,292500
2660,772.0,2008.01987299,293600
2670,774.0,2015.38941902,294700
2680,774.0,2022.89457149,295800
2690,774.0,2030.28891321,296900
2700,776.0,2037.82103655,298000
2710,774.0,2045.09793899,299100
2720,774.0,2052.60524478,300200
2730,774.0,2060.03804859,301300
2740,772.0,2067.56262578,302400
2750,774.0,2074.80487114,303500
2760,774.0,2082.33310973,304600
2770,774.0,2089.80575713,305700
2780,774.0,2097.10782301,306800
2790,774.0,2104.57344668,307900
2800,772.0,2111.92451496,309000
2810,774.0,2119.4352708,310100
2820,774.0,2126.88196928,311200
2830,774.0,2134.13123256,312300
2840,774.0,2141.48564315,313400
2850,774.0,2148.99684659,314500
2860,774.0,2156.36343889,315600
2870,774.0,2163.89022524,316700
2880,774.0,2171.46264396,317800
2890,774.0,2178.75546095,318900
2900,772.0,2186.3720199,320000
2910,774.0,2193.77146862,321100
2920,772.0,2201.08846511,322200
2930,772.0,2208.59581901,323300
2940,772.0,2215.90540794,324400
2950,772.0,2223.36685306,325500
2960,774.0,2230.73186921,326600
2970,774.0,2238.24214884,327700
2980,774.0,2245.61940354,328800
2990,772.0,2253.29918933,329900
3000,774.0,2260.87401274,331000
