iterations,fitness,time,fevals
0,533.0,3.54970000001e-05,11
10,531.0,6.75120000002e-05,21
20,531.0,9.13530000004e-05,31
30,527.0,0.000111658,41
40,525.0,0.000134576,51
50,525.0,0.00017855,61
60,529.0,0.00020066,71
70,531.0,0.000227543,81
80,527.0,0.000252293000001,91
90,527.0,0.000277419000001,101
100,529.0,0.000303607000001,111
110,525.0,0.000326836000001,121
120,523.0,0.000346640000001,131
130,519.0,0.000363417000001,141
140,517.0,0.000391769000001,151
150,519.0,0.000408085000001,161
160,517.0,0.000437807000001,171
170,523.0,0.000463953000001,181
180,525.0,0.000480616000001,191
190,521.0,0.000561205000001,201
200,515.0,0.000587366000001,211
210,515.0,0.000629398000001,221
220,519.0,0.000662952000001,231
230,521.0,0.000693650000001,241
240,521.0,0.000724543000001,251
250,517.0,0.000751490000001,261
260,519.0,0.000775022000001,271
270,523.0,0.000800912000001,281
280,525.0,0.000822131000001,291
290,525.0,0.000843089000001,301
300,523.0,0.000863148000001,311
310,519.0,0.000883367000001,321
320,517.0,0.000911248000001,331
330,519.0,0.000930739000002,341
340,513.0,0.000951744000002,351
350,515.0,0.001019421,361
360,519.0,0.001043523,371
370,521.0,0.001072454,381
380,523.0,0.001095127,391
390,521.0,0.001123393,401
400,519.0,0.00113974,411
410,517.0,0.001158388,421
420,517.0,0.001180779,431
430,519.0,0.001210454,441
440,523.0,0.001244554,451
450,523.0,0.001274655,461
460,523.0,0.001305549,471
470,527.0,0.001339577,481
480,527.0,0.001365416,491
490,535.0,0.001397252,501
500,537.0,0.001424955,511
510,539.0,0.001453597,521
520,539.0,0.001476167,531
530,539.0,0.001521882,541
540,539.0,0.001567693,551
550,543.0,0.001595033,561
560,543.0,0.001619494,571
570,543.0,0.001672025,581
580,547.0,0.001708449,591
590,549.0,0.00173717,601
600,553.0,0.001778227,611
610,559.0,0.001807948,621
620,559.0,0.001840028,631
630,561.0,0.001885711,641
640,565.0,0.001911779,651
650,567.0,0.001935787,661
660,569.0,0.001957677,671
670,571.0,0.001987637,681
680,571.0,0.002011177,691
690,577.0,0.002038787,701
700,579.0,0.00206171,711
710,583.0,0.002100849,721
720,583.0,0.002127759,731
730,587.0,0.002152413,741
740,587.0,0.002189736,751
750,587.0,0.002212017,761
760,587.0,0.002252726,771
770,589.0,0.002270243,781
780,591.0,0.00228734,791
790,591.0,0.002316322,801
800,591.0,0.002359021,811
