iterations,fitness,time,fevals
0,539.0,0.001887815,291
10,539.0,0.00370987,477
20,552.0,0.005184153,661
30,551.0,0.008823986,850
40,536.0,0.010715102,1040
50,537.0,0.012128237,1233
60,524.0,0.013438311,1421
70,526.0,0.014963846,1607
80,527.0,0.016978698,1791
90,529.0,0.018225631,1967
100,527.0,0.019412115,2146
110,540.0,0.020778601,2330
120,530.0,0.022085711,2515
130,524.0,0.023731829,2703
140,526.0,0.024962054,2887
150,528.0,0.026210984,3067
160,528.0,0.027685935,3256
170,526.0,0.028948295,3441
180,528.0,0.030890741,3632
190,528.0,0.032686387,3819
200,528.0,0.033930649,3999
210,532.0,0.035111817,4189
220,530.0,0.036827189,4373
230,532.0,0.038594776,4559
240,534.0,0.040388694,4746
250,530.0,0.041598753,4930
260,532.0,0.043091583,5120
270,532.0,0.044870595,5307
280,532.0,0.046698509,5496
290,532.0,0.04875489,5679
300,534.0,0.050089963,5866
310,534.0,0.051373756,6047
320,532.0,0.05253321,6233
330,532.0,0.053693099,6423
340,532.0,0.054927096,6606
350,534.0,0.056513554,6791
360,536.0,0.05826953,6985
370,538.0,0.059894602,7173
380,534.0,0.061051683,7355
390,534.0,0.062420525,7541
400,534.0,0.063680303,7729
410,534.0,0.064846639,7915
420,534.0,0.066023691,8100
430,534.0,0.067187368,8287
440,534.0,0.06841,8471
450,536.0,0.069957389,8655
460,538.0,0.071117593,8843
470,538.0,0.072284976,9025
480,538.0,0.073438788,9208
490,540.0,0.074875722,9393
500,542.0,0.076781421,9578
510,544.0,0.078009384,9765
520,540.0,0.079953793,9946
530,540.0,0.081313233,10135
540,544.0,0.082780385,10320
550,538.0,0.083961087,10502
560,538.0,0.086903686,10687
570,538.0,0.088081425,10869
580,538.0,0.08968903,11050
590,538.0,0.090913741,11240
600,540.0,0.092144622,11428
610,540.0,0.093366113,11615
620,538.0,0.095538294,11803
630,540.0,0.097071201,11991
640,540.0,0.098477311,12179
650,540.0,0.099652828,12366
660,540.0,0.100831812,12555
670,536.0,0.102087056,12740
680,538.0,0.103293012,12925
690,540.0,0.104522528,13114
700,538.0,0.105680176,13297
710,540.0,0.106850196,13489
720,538.0,0.108740797,13677
730,538.0,0.111041316,13863
740,542.0,0.112259364,14046
750,540.0,0.114018552,14235
760,540.0,0.115687787,14423
770,540.0,0.116871946,14612
780,538.0,0.118041382,14796
790,540.0,0.119270474,14982
800,538.0,0.120444947,15165
810,542.0,0.121642724,15357
820,542.0,0.123383143,15537
830,542.0,0.124547917,15731
840,542.0,0.125705998,15922
850,542.0,0.126872203,16109
860,544.0,0.12807116,16299
870,544.0,0.129330836,16487
880,544.0,0.130511116,16675
890,542.0,0.131671077,16860
900,542.0,0.132877081,17042
910,544.0,0.13559612,17224
920,544.0,0.13675529,17403
930,544.0,0.137920439,17594
940,546.0,0.139152342,17788
950,546.0,0.140407231,17977
960,544.0,0.142324254,18160
970,544.0,0.143762783,18348
980,544.0,0.144971348,18530
990,544.0,0.146181316,18711
1000,544.0,0.147414884,18900
1010,544.0,0.14932029,19083
1020,546.0,0.150478939,19263
1030,544.0,0.151739586,19452
1040,544.0,0.152907144,19634
1050,548.0,0.154079005,19819
1060,546.0,0.155319713,20004
1070,544.0,0.156469115,20183
1080,546.0,0.159316483,20369
1090,548.0,0.16089538,20552
1100,546.0,0.162216219,20741
1110,548.0,0.163999193,20928
1120,548.0,0.16574614,21113
1130,545.0,0.167497699,21297
1140,548.0,0.169073001,21473
1150,550.0,0.170342324,21664
1160,550.0,0.17160031,21844
1170,550.0,0.17277873,22025
1180,550.0,0.174049714,22208
1190,550.0,0.175288429,22393
1200,548.0,0.176447807,22579
1210,548.0,0.177611425,22766
1220,548.0,0.178788768,22949
1230,546.0,0.180561865,23136
