iterations,fitness,time,fevals
0,24.0,0.000683022999999,669
10,24.0,0.001208168,1265
20,26.0,0.00167468,1852
30,26.0,0.002148758,2425
40,26.0,0.002624782,2993
50,26.0,0.003111165,3575
60,27.0,0.003586671,4141
70,27.0,0.004098642,4718
80,27.0,0.004631752,5316
90,26.0,0.005141481,5891
100,27.0,0.005653776,6470
110,27.0,0.006164225,7034
120,27.0,0.006698046,7615
130,28.0,0.007249328,8199
140,27.0,0.007796523,8767
150,32.0,0.008335886,9326
160,28.0,0.008851949,9904
170,28.0,0.009469558,10492
180,29.0,0.009985451,11066
190,28.0,0.010480467,11643
200,28.0,0.01097814,12222
210,28.0,0.011447836,12792
220,28.0,0.011964324,13352
230,30.0,0.012459968,13924
240,29.0,0.012935979,14494
250,29.0,0.013413344,15063
260,33.0,0.013914745,15654
270,30.0,0.014426652,16234
280,31.0,0.014926414,16817
290,33.0,0.015429282,17405
300,34.0,0.015890374,17967
310,35.0,0.016351517,18546
320,35.0,0.016782628,19122
330,35.0,0.017219312,19700
340,36.0,0.017672031,20280
350,37.0,0.018170633,20848
360,37.0,0.018630377,21407
370,36.0,0.019097335,21991
380,41.0,0.019546881,22576
390,42.0,0.01999724,23149
400,47.0,0.020472956,23729
410,48.0,0.020950719,24306
420,48.0,0.021421432,24898
430,48.0,0.021894444,25465
440,49.0,0.022341335,26041
450,49.0,0.024847416,26598
460,49.0,0.025314951,27178
470,50.0,0.025770991,27768
480,50.0,0.026271374,28342
490,52.0,0.026839511,28910
500,51.0,0.02730685,29473
510,52.0,0.028193952,30035
520,51.0,0.028750705,30623
530,53.0,0.029222776,31189
540,53.0,0.02969822,31770
550,56.0,0.030186646,32359
560,55.0,0.030661882,32950
570,56.0,0.031117994,33514
580,57.0,0.031572258,34098
590,58.0,0.032047848,34662
600,58.0,0.032491277,35240
610,58.0,0.032961249,35814
620,58.0,0.033422318,36384
630,64.0,0.033888337,36969
640,65.0,0.034340291,37548
650,65.0,0.034772488,38123
660,63.0,0.035206432,38696
670,64.0,0.035701162,39273
680,64.0,0.036145107,39852
690,64.0,0.036569121,40426
700,65.0,0.036990702,41000
710,67.0,0.037407998,41572
720,65.0,0.037892595,42149
730,65.0,0.038365668,42741
740,67.0,0.038890833,43312
750,67.0,0.039371205,43886
760,67.0,0.039846735,44452
770,68.0,0.040306664,45023
780,70.0,0.040756903,45590
790,73.0,0.041207084,46157
800,69.0,0.041665997,46735
810,71.0,0.042138224,47319
820,72.0,0.042605186,47895
830,70.0,0.043062337,48477
840,69.0,0.043517245,49049
850,69.0,0.043989513,49633
860,69.0,0.044452166,50219
870,70.0,0.044922836,50804
880,71.0,0.045383696,51388
890,71.0,0.045831905,51978
900,71.0,0.046284451,52554
910,72.0,0.046724396,53128
920,72.0,0.047173738,53694
930,72.0,0.047622422,54274
940,73.0,0.048072954,54845
950,72.0,0.048523373,55422
960,71.0,0.049170602,56002
970,70.0,0.049593415,56576
980,71.0,0.049997937,57145
990,70.0,0.050401245,57714
1000,71.0,0.050853517,58306
1010,70.0,0.05129919,58882
1020,69.0,0.05174967,59461
1030,68.0,0.052224527,60028
1040,68.0,0.05263155,60594
1050,69.0,0.0530332,61180
1060,68.0,0.053430248,61761
1070,68.0,0.053838801,62341
1080,68.0,0.054247131,62907
1090,70.0,0.054662557,63481
1100,69.0,0.055086129,64065
1110,70.0,0.055555565,64620
1120,69.0,0.055983114,65191
1130,70.0,0.056423759,65762
1140,70.0,0.056846603,66356
1150,70.0,0.057365192,66924
1160,70.0,0.057824447,67510
1170,71.0,0.058269049,68094
1180,70.0,0.058734028,68671
1190,71.0,0.05918697,69245
1200,72.0,0.059637293,69812
1210,73.0,0.060107296,70378
1220,74.0,0.060520247,70955
1230,74.0,0.06093429,71537
1240,74.0,0.061337375,72125
1250,73.0,0.061739436,72693
1260,74.0,0.062144446,73283
1270,74.0,0.062559233,73862
1280,73.0,0.06298311,74432
1290,73.0,0.063479099,75011
1300,74.0,0.063926754,75587
1310,76.0,0.0643746,76160
1320,74.0,0.064829217,76756
1330,74.0,0.065258078,77331
1340,74.0,0.06568799,77899
1350,75.0,0.066131098,78475
1360,76.0,0.066583562,79065
1370,77.0,0.067029111,79641
1380,77.0,0.067468911,80208
1390,77.0,0.067901503,80789
1400,77.0,0.068344456,81369
1410,88.0,0.068751879,81969
1420,88.0,0.069136936,82543
1430,91.0,0.06952542,83139
1440,88.0,0.069903288,83719
1450,88.0,0.0702789,84296
