iterations,fitness,time,fevals
0,27.0,0.087183854,1000
10,24.0,0.168071076,2100
20,32.0,0.243833785,3200
30,38.0,0.308089754,4300
40,38.0,0.369462574,5400
50,42.0,0.431075706,6500
60,40.0,0.493921796,7600
70,46.0,0.55391566,8700
80,43.0,0.614384767,9800
90,44.0,0.676157395,10900
100,44.0,0.740928499,12000
110,46.0,0.803510988,13100
120,46.0,0.866714224,14200
130,47.0,0.929830836,15300
140,46.0,0.990149295,16400
150,44.0,1.051876672,17500
160,47.0,1.115366196,18600
170,50.0,1.182225169,19700
180,57.0,1.245674808,20800
190,54.0,1.314336772,21900
200,53.0,1.372637346,23000
210,57.0,1.431273517,24100
220,56.0,1.489926839,25200
230,54.0,1.546811045,26300
240,52.0,1.604300372,27400
250,52.0,1.662371232,28500
260,51.0,1.719333574,29600
270,55.0,1.774512163,30700
280,52.0,1.831834252,31800
290,56.0,1.894709475,32900
300,52.0,1.959086501,34000
310,51.0,2.018639289,35100
320,51.0,2.082121564,36200
330,51.0,2.146732059,37300
340,52.0,2.21451754,38400
350,50.0,2.278468792,39500
360,54.0,2.339276296,40600
370,51.0,2.40034387,41700
380,51.0,2.461867388,42800
390,52.0,2.522390815,43900
400,51.0,2.584754063,45000
410,51.0,2.649302771,46100
420,51.0,2.712723872,47200
430,52.0,2.775838308,48300
440,52.0,2.838187919,49400
450,51.0,2.899727169,50500
460,55.0,2.957967723,51600
470,55.0,3.013987921,52700
480,55.0,3.07132092,53800
490,52.0,3.124136986,54900
500,53.0,3.179513848,56000
510,55.0,3.23382892,57100
520,55.0,3.291020074,58200
530,55.0,3.345054094,59300
540,54.0,3.403972458,60400
550,54.0,3.460213491,61500
560,56.0,3.513150905,62600
570,54.0,3.568830077,63700
580,54.0,3.624939266,64800
590,54.0,3.68338515,65900
600,55.0,3.737758336,67000
610,56.0,3.798064025,68100
620,52.0,3.852641997,69200
630,54.0,3.909004091,70300
640,52.0,3.962315372,71400
650,55.0,4.017627336,72500
660,55.0,4.072833565,73600
670,55.0,4.125237405,74700
680,53.0,4.182762097,75800
690,56.0,4.238274057,76900
700,50.0,4.291932532,78000
710,55.0,4.345480053,79100
720,55.0,4.398618186,80200
730,53.0,4.453668463,81300
740,53.0,4.508595985,82400
750,55.0,4.565455623,83500
760,55.0,4.620454528,84600
770,54.0,4.67643784,85700
780,54.0,4.728967883,86800
790,55.0,4.786385873,87900
800,54.0,4.846269949,89000
810,56.0,4.898609715,90100
820,54.0,4.953422444,91200
830,56.0,5.009223858,92300
840,58.0,5.062950813,93400
850,55.0,5.11925,94500
860,55.0,5.179229482,95600
870,51.0,5.232509536,96700
880,57.0,5.288102695,97800
890,55.0,5.342859189,98900
900,57.0,5.395885312,100000
910,56.0,5.454493935,101100
920,56.0,5.507455091,102200
930,54.0,5.564000921,103300
940,56.0,5.619699871,104400
950,55.0,5.677159945,105500
960,56.0,5.73457967,106600
970,56.0,5.791753253,107700
980,56.0,5.843559309,108800
990,57.0,5.902285018,109900
1000,57.0,5.956949565,111000
1010,56.0,6.013510145,112100
1020,56.0,6.066817652,113200
1030,56.0,6.121748646,114300
1040,56.0,6.173484642,115400
1050,56.0,6.228850295,116500
1060,57.0,6.280407626,117600
1070,56.0,6.338330688,118700
1080,53.0,6.394766692,119800
1090,57.0,6.449700007,120900
1100,57.0,6.508403764,122000
1110,57.0,6.568446195,123100
1120,57.0,6.625545476,124200
1130,56.0,6.68172601,125300
1140,57.0,6.734631247,126400
1150,55.0,6.790421117,127500
1160,57.0,6.845893047,128600
1170,57.0,6.903172182,129700
1180,56.0,6.965600278,130800
1190,53.0,7.022030883,131900
1200,57.0,7.077187902,133000
1210,57.0,7.137205212,134100
1220,57.0,7.192414726,135200
1230,59.0,7.251932234,136300
