iterations,fitness,time,fevals
0,12.0,1.8056e-05,11
10,12.0,3.5996e-05,21
20,12.0,5.19830000001e-05,31
30,19.0,6.7982e-05,41
40,19.0,8.24769999999e-05,51
50,19.0,9.57699999997e-05,61
60,19.0,0.000166053,71
70,19.0,0.000185498,81
80,19.0,0.00019999,91
90,20.0,0.000216503,101
100,23.0,0.000229797,111
110,23.0,0.000246027,121
120,24.0,0.000263141,131
130,25.0,0.000276498,141
140,25.0,0.000292221,151
150,25.0,0.000305974,161
160,25.0,0.000322933,171
170,25.0,0.000335446,181
180,25.0,0.000347837,191
190,25.0,0.000361176,201
200,25.0,0.000373874,211
210,25.0,0.000386361,221
220,25.0,0.000400953,231
230,25.0,0.000413397,241
240,25.0,0.000425226999999,251
250,25.0,0.000439353,261
260,25.0,0.000452037999999,271
270,25.0,0.000465229,281
280,25.0,0.000478167999999,291
290,25.0,0.000491230999999,301
300,25.0,0.000503788999999,311
310,25.0,0.000525449,321
320,25.0,0.000544978999999,331
330,25.0,0.000560533999999,341
340,25.0,0.000576707999999,351
350,25.0,0.000589634,361
360,26.0,0.000612841,371
370,26.0,0.000630791,381
380,26.0,0.000643418,391
390,26.0,0.000656819,401
400,26.0,0.000672685999999,411
410,26.0,0.000690732999999,421
420,26.0,0.000704844999999,431
430,26.0,0.000722063999999,441
440,26.0,0.000735021999999,451
450,26.0,0.000751950999999,461
460,27.0,0.000767872999999,471
470,28.0,0.000779735999999,481
480,28.0,0.000809503999999,491
490,28.0,0.000822680999999,501
500,28.0,0.000846946999999,511
510,29.0,0.000859850999999,521
520,29.0,0.000880946999999,531
530,29.0,0.000898331999999,541
540,29.0,0.000915809999999,551
550,29.0,0.000946304999999,561
560,29.0,0.000958450999999,571
570,29.0,0.000971278999999,581
580,29.0,0.000982511999999,591
590,29.0,0.000995308999999,601
600,29.0,0.001008476,611
610,30.0,0.001021757,621
620,30.0,0.001041157,631
630,30.0,0.001054171,641
640,30.0,0.001088943,651
650,30.0,0.001102442,661
660,31.0,0.00113309,671
670,31.0,0.001145685,681
680,31.0,0.001176015,691
690,31.0,0.001189564,701
700,31.0,0.001208292,711
710,31.0,0.001222466,721
720,31.0,0.00125426,731
730,31.0,0.001268391,741
740,31.0,0.001286697,751
750,31.0,0.001302021,761
760,31.0,0.001317898,771
770,31.0,0.001335398,781
780,31.0,0.001347803,791
790,31.0,0.001365043,801
800,31.0,0.001377521,811
810,31.0,0.001390857,821
820,31.0,0.001404947,831
830,31.0,0.001417555,841
840,31.0,0.001430067,851
850,31.0,0.001441766,861
860,32.0,0.001466426,871
870,34.0,0.001478221,881
880,34.0,0.001495212,891
890,34.0,0.001507773,901
900,34.0,0.001523678,911
910,34.0,0.001542511,921
920,34.0,0.001555042,931
930,34.0,0.001569045,941
940,34.0,0.001586571,951
950,34.0,0.001603247,961
960,34.0,0.001639439,971
970,34.0,0.001651948,981
980,34.0,0.001680577,991
990,34.0,0.001707095,1001
1000,34.0,0.001739119,1011
1010,34.0,0.001758476,1021
1020,34.0,0.001773446,1031
1030,34.0,0.001786088,1041
1040,34.0,0.001802913,1051
1050,34.0,0.001816018,1061
1060,34.0,0.001828971,1071
1070,34.0,0.001889035,1081
1080,34.0,0.001902881,1091
1090,34.0,0.001914711,1101
1100,34.0,0.001931912,1111
1110,34.0,0.00194735,1121
1120,34.0,0.001964745,1131
1130,34.0,0.001977839,1141
1140,34.0,0.002011526,1151
1150,35.0,0.002029708,1161
1160,35.0,0.002046767,1171
1170,35.0,0.002059239,1181
1180,37.0,0.002084875,1191
1190,41.0,0.002123839,1201
1200,41.0,0.002137199,1211
1210,41.0,0.002160431,1221
1220,41.0,0.002174494,1231
1230,41.0,0.00219073,1241
1240,42.0,0.002206312,1251
1250,42.0,0.002218593,1261
1260,42.0,0.002233007,1271
1270,42.0,0.002245181,1281
1280,42.0,0.002259148,1291
1290,42.0,0.002271197,1301
1300,42.0,0.002309566,1311
1310,42.0,0.002322377,1321
1320,42.0,0.002341818,1331
1330,42.0,0.002354614,1341
1340,42.0,0.002367198,1351
1350,42.0,0.002381978,1361
1360,42.0,0.002394791,1371
1370,42.0,0.002407319,1381
1380,42.0,0.002419206,1391
1390,42.0,0.002430784,1401
