iterations,fitness,time,fevals
0,21.0,0.080864601,1000
10,26.0,0.156029835,2100
20,24.0,0.218437508,3200
30,24.0,0.271916297,4300
40,25.0,0.327383944,5400
50,26.0,0.381581097,6500
60,27.0,0.431096764,7600
70,25.0,0.480629896,8700
80,26.0,0.532932568,9800
90,25.0,0.585697878,10900
100,27.0,0.642247267,12000
110,26.0,0.692467763,13100
120,27.0,0.744443227,14200
130,29.0,0.795859314,15300
140,32.0,0.850522361,16400
150,29.0,0.903391201,17500
160,29.0,0.956492994,18600
170,28.0,1.008081696,19700
180,29.0,1.055451062,20800
190,35.0,1.109098577,21900
200,31.0,1.163445042,23000
210,33.0,1.21762656,24100
220,34.0,1.271926126,25200
230,34.0,1.324288784,26300
240,33.0,1.378802995,27400
250,35.0,1.43408874,28500
260,37.0,1.489013608,29600
270,35.0,1.543307339,30700
280,35.0,1.597294731,31800
290,35.0,1.648472585,32900
300,34.0,1.700106152,34000
310,35.0,1.749806837,35100
320,35.0,1.801634083,36200
330,35.0,1.856392428,37300
340,35.0,1.905193119,38400
350,34.0,1.955407271,39500
360,37.0,2.007760079,40600
370,35.0,2.055906993,41700
380,35.0,2.104666676,42800
390,36.0,2.153296423,43900
400,36.0,2.201151464,45000
410,36.0,2.248932894,46100
420,35.0,2.29752396,47200
430,35.0,2.346172348,48300
440,36.0,2.395021897,49400
450,36.0,2.444395685,50500
460,36.0,2.492983616,51600
470,37.0,2.543145156,52700
480,36.0,2.594979889,53800
490,36.0,2.645428877,54900
500,36.0,2.696180511,56000
510,36.0,2.744585527,57100
520,37.0,2.796249715,58200
530,36.0,2.844088832,59300
540,35.0,2.895310887,60400
550,36.0,2.946073128,61500
560,35.0,2.994890068,62600
570,36.0,3.04498924,63700
580,36.0,3.093045311,64800
590,36.0,3.143271984,65900
600,36.0,3.193123839,67000
610,36.0,3.243098383,68100
620,35.0,3.296368644,69200
630,36.0,3.346664031,70300
640,36.0,3.394308942,71400
650,36.0,3.446371493,72500
660,36.0,3.498790554,73600
670,36.0,3.548498842,74700
680,36.0,3.597600085,75800
690,36.0,3.645690822,76900
700,36.0,3.698648233,78000
710,37.0,3.747837874,79100
720,38.0,3.796353292,80200
730,36.0,3.847915821,81300
740,36.0,3.900307307,82400
750,36.0,3.951618099,83500
760,36.0,4.001696802,84600
770,36.0,4.051034843,85700
780,36.0,4.101227918,86800
790,35.0,4.152474342,87900
800,35.0,4.200642429,89000
810,36.0,4.250819521,90100
820,35.0,4.301381632,91200
830,35.0,4.35025089,92300
840,36.0,4.402630514,93400
850,36.0,4.454938524,94500
860,36.0,4.505575798,95600
870,36.0,4.553676864,96700
880,35.0,4.602006637,97800
890,36.0,4.650231834,98900
900,36.0,4.702329008,100000
910,35.0,4.752433621,101100
920,36.0,4.803211812,102200
930,36.0,4.851670513,103300
940,36.0,4.899218388,104400
950,36.0,4.953416397,105500
960,36.0,5.005331987,106600
970,36.0,5.057944433,107700
980,35.0,5.10785087,108800
990,37.0,5.154838762,109900
1000,36.0,5.202711418,111000
1010,38.0,5.251635171,112100
1020,35.0,5.302647986,113200
1030,36.0,5.354326587,114300
1040,36.0,5.40432102,115400
1050,36.0,5.450711481,116500
1060,35.0,5.501460225,117600
1070,36.0,5.551286854,118700
1080,35.0,5.598642899,119800
1090,36.0,5.646005241,120900
1100,36.0,5.696098033,122000
1110,37.0,5.745738654,123100
1120,36.0,5.793734195,124200
1130,36.0,5.849589722,125300
1140,37.0,5.899044237,126400
1150,36.0,5.947525444,127500
1160,36.0,5.999697338,128600
1170,36.0,6.046073716,129700
1180,35.0,6.0978085,130800
1190,36.0,6.14588189,131900
1200,36.0,6.193404191,133000
1210,35.0,6.241355099,134100
1220,35.0,6.292467929,135200
1230,36.0,6.344263555,136300
1240,36.0,6.398544046,137400
1250,35.0,6.459216605,138500
1260,37.0,6.513485635,139600
1270,37.0,6.570992408,140700
1280,36.0,6.624857454,141800
1290,35.0,6.673254587,142900
1300,36.0,6.725373866,144000
1310,35.0,6.77219821,145100
1320,36.0,6.821242392,146200
1330,38.0,6.86971884,147300
1340,37.0,6.92176963,148400
1350,36.0,6.97009694,149500
1360,35.0,7.017569585,150600
1370,37.0,7.065946552,151700
1380,36.0,7.116120487,152800
1390,36.0,7.165763432,153900
1400,36.0,7.214046844,155000
1410,36.0,7.263407095,156100
1420,35.0,7.31523102,157200
1430,35.0,7.365275203,158300
1440,36.0,7.413025248,159400
1450,35.0,7.464649792,160500
1460,36.0,7.513429234,161600
1470,35.0,7.564313804,162700
1480,36.0,7.618222377,163800
1490,36.0,7.667700833,164900
1500,37.0,7.718697877,166000
1510,36.0,7.766484523,167100
1520,36.0,7.818358941,168200
1530,35.0,7.866853685,169300
1540,36.0,7.916700416,170400
1550,35.0,7.963869302,171500
1560,37.0,8.012464735,172600
1570,36.0,8.060388083,173700
1580,36.0,8.108216266,174800
1590,37.0,8.155977321,175900
1600,36.0,8.205027801,177000
1610,38.0,8.258625479,178100
1620,35.0,8.309568041,179200
1630,36.0,8.360879639,180300
1640,36.0,8.409049928,181400
1650,36.0,8.459330708,182500
1660,36.0,8.511108243,183600
1670,36.0,8.559845441,184700
1680,37.0,8.608852633,185800
1690,37.0,8.656984648,186900
1700,36.0,8.704707956,188000
1710,36.0,8.752081938,189100
1720,36.0,8.804922705,190200
1730,36.0,8.853916194,191300
1740,36.0,8.904085859,192400
1750,36.0,8.957104999,193500
1760,36.0,9.007083161,194600
1770,36.0,9.058335835,195700
1780,35.0,9.107140577,196800
1790,36.0,9.154083677,197900
1800,36.0,9.206646794,199000
1810,36.0,9.256269725,200100
1820,35.0,9.307949673,201200
1830,36.0,9.356500797,202300
1840,36.0,9.406811002,203400
1850,36.0,9.457440351,204500
1860,36.0,9.506752507,205600
1870,36.0,9.555308686,206700
1880,36.0,9.604908849,207800
1890,36.0,9.654842016,208900
1900,35.0,9.706373964,210000
1910,36.0,9.7569762,211100
1920,36.0,9.806181706,212200
1930,37.0,9.856332962,213300
1940,37.0,9.910671235,214400
1950,38.0,9.962318582,215500
1960,36.0,10.018340549,216600
1970,37.0,10.077564333,217700
1980,37.0,10.12980006,218800
1990,36.0,10.179676251,219900
2000,37.0,10.230911026,221000
2010,37.0,10.282329096,222100
2020,37.0,10.335408373,223200
2030,36.0,10.385817221,224300
2040,38.0,10.436493218,225400
2050,37.0,10.486725122,226500
2060,38.0,10.557259831,227600
2070,38.0,10.608489664,228700
2080,36.0,10.659409244,229800
2090,38.0,10.708255595,230900
2100,38.0,10.758941792,232000
2110,36.0,10.808265463,233100
2120,37.0,10.856928271,234200
2130,38.0,10.90621679,235300
2140,37.0,10.955469372,236400
2150,37.0,11.007260565,237500
2160,37.0,11.058256954,238600
2170,37.0,11.109834998,239700
2180,36.0,11.161503197,240800
2190,36.0,11.210231589,241900
2200,36.0,11.259424618,243000
2210,36.0,11.307990893,244100
2220,37.0,11.361826084,245200
2230,36.0,11.412664396,246300
2240,36.0,11.461261831,247400
2250,37.0,11.50908567,248500
2260,36.0,11.558191766,249600
2270,37.0,11.6081163,250700
2280,36.0,11.6606856,251800
2290,36.0,11.710082754,252900
2300,36.0,11.762223096,254000
2310,38.0,11.809955093,255100
2320,36.0,11.860355348,256200
2330,37.0,11.91178008,257300
2340,36.0,11.960192932,258400
2350,37.0,12.00975066,259500
2360,37.0,12.060639289,260600
2370,37.0,12.110299614,261700
2380,36.0,12.159820676,262800
2390,38.0,12.207210674,263900
2400,37.0,12.25622125,265000
2410,37.0,12.308920759,266100
2420,36.0,12.35845294,267200
2430,36.0,12.406001962,268300
2440,37.0,12.454886804,269400
2450,37.0,12.504487769,270500
2460,37.0,12.555426674,271600
2470,37.0,12.605821595,272700
2480,37.0,12.655304482,273800
2490,37.0,12.704089352,274900
2500,37.0,12.75139439,276000
2510,37.0,12.801857093,277100
2520,37.0,12.849081169,278200
2530,37.0,12.896027109,279300
2540,36.0,12.943635751,280400
2550,37.0,12.990730678,281500
2560,37.0,13.03985748,282600
2570,37.0,13.088788993,283700
2580,36.0,13.137229847,284800
2590,36.0,13.185402353,285900
2600,36.0,13.232972129,287000
2610,36.0,13.281673719,288100
2620,36.0,13.331437916,289200
2630,36.0,13.380327551,290300
2640,37.0,13.42947825,291400
2650,37.0,13.476457406,292500
2660,36.0,13.525384158,293600
2670,36.0,13.573068374,294700
2680,37.0,13.619383947,295800
2690,37.0,13.666922947,296900
2700,37.0,13.712219584,298000
2710,37.0,13.758771999,299100
2720,36.0,13.807552616,300200
2730,36.0,13.853889387,301300
2740,36.0,13.901686177,302400
2750,36.0,13.94896917,303500
2760,36.0,13.995839245,304600
2770,36.0,14.046487464,305700
2780,36.0,14.095490705,306800
2790,36.0,14.142375398,307900
2800,37.0,14.190684688,309000
2810,36.0,14.239525923,310100
2820,36.0,14.286905502,311200
2830,37.0,14.335812208,312300
2840,36.0,14.382301074,313400
2850,36.0,14.430990256,314500
2860,37.0,14.479625052,315600
2870,36.0,14.529632581,316700
2880,37.0,14.577265775,317800
2890,36.0,14.627226587,318900
2900,36.0,14.676906862,320000
2910,36.0,14.723395092,321100
2920,37.0,14.770918901,322200
2930,36.0,14.816893158,323300
2940,36.0,14.865657574,324400
2950,37.0,14.91525797,325500
2960,36.0,14.964052191,326600
2970,37.0,15.01093134,327700
2980,36.0,15.057569683,328800
2990,36.0,15.108777567,329900
3000,36.0,15.156157659,331000
3010,37.0,15.20245309,332100
3020,36.0,15.248842947,333200
3030,36.0,15.296872509,334300
3040,36.0,15.348574414,335400
3050,36.0,15.396242399,336500
3060,36.0,15.446449297,337600
3070,36.0,15.492781149,338700
3080,36.0,15.539823962,339800
3090,37.0,15.59191848,340900
3100,36.0,15.641439289,342000
3110,36.0,15.691962952,343100
3120,36.0,15.740312703,344200
3130,37.0,15.789523636,345300
3140,37.0,15.835666865,346400
3150,37.0,15.88418486,347500
3160,36.0,15.933938354,348600
3170,37.0,15.98204652,349700
3180,36.0,16.027979789,350800
3190,36.0,16.074280947,351900
3200,36.0,16.121865542,353000
3210,36.0,16.170275717,354100
3220,36.0,16.217038254,355200
3230,36.0,16.268701777,356300
3240,36.0,16.319354787,357400
3250,36.0,16.369013419,358500
3260,37.0,16.415373374,359600
3270,36.0,16.463148297,360700
3280,36.0,16.510749359,361800
3290,36.0,16.560802444,362900
3300,36.0,16.607277086,364000
3310,36.0,16.652714354,365100
3320,36.0,16.69898443,366200
3330,36.0,16.748724908,367300
3340,36.0,16.796433759,368400
