iterations,fitness,time,fevals
0,24.0,0.000710494,676
10,22.0,0.001382981,1252
20,23.0,0.002003,1829
30,24.0,0.00261251,2424
40,24.0,0.003174613,2986
50,25.0,0.003731768,3558
60,28.0,0.00428645,4134
70,25.0,0.004832371,4691
80,28.0,0.005347946,5255
90,29.0,0.005855431,5821
100,31.0,0.006433497,6393
110,31.0,0.006964958,6969
120,32.0,0.007500632,7535
130,32.0,0.007996684,8100
140,32.0,0.008482687,8676
150,33.0,0.008992172,9264
160,33.0,0.009510426,9835
170,33.0,0.010013238,10420
180,34.0,0.010534146,10994
190,32.0,0.011050497,11572
200,35.0,0.011566622,12140
210,34.0,0.012116818,12728
220,35.0,0.012633893,13298
230,35.0,0.01317879,13886
240,35.0,0.013710583,14465
250,37.0,0.014282354,15043
260,38.0,0.014832676,15608
270,41.0,0.015389078,16183
280,42.0,0.015907353,16763
290,40.0,0.016413492,17356
300,41.0,0.016913443,17940
310,41.0,0.017414334,18505
320,42.0,0.01791629,19075
330,41.0,0.018444994,19646
340,42.0,0.018932635,20217
350,41.0,0.019452947,20806
360,41.0,0.019982764,21385
370,42.0,0.020533024,21967
380,42.0,0.021051768,22561
390,43.0,0.021591107,23150
400,42.0,0.022041303,23725
410,42.0,0.022488284,24295
420,42.0,0.022949545,24878
430,41.0,0.023439072,25447
440,42.0,0.023894907,26031
450,41.0,0.024340034,26598
460,41.0,0.025293507,27176
470,40.0,0.025812422,27753
480,41.0,0.026284531,28334
490,42.0,0.026790363,28915
500,41.0,0.029445758,29492
510,41.0,0.029946989,30082
520,41.0,0.03045702,30655
530,45.0,0.030962858,31244
540,45.0,0.031449134,31821
550,48.0,0.031941067,32400
560,48.0,0.032408222,32987
570,49.0,0.032869009,33577
580,49.0,0.033313633,34160
590,49.0,0.033753425,34731
600,50.0,0.034198209,35308
610,48.0,0.034653454,35885
620,48.0,0.035110234,36462
630,49.0,0.035682564,37037
640,49.0,0.036206093,37618
650,49.0,0.036736424,38193
660,48.0,0.037263969,38777
670,48.0,0.037786589,39361
680,50.0,0.038307869,39950
690,48.0,0.038832984,40520
700,49.0,0.039325853,41110
710,50.0,0.039818133,41685
720,50.0,0.040302439,42266
730,50.0,0.040784104,42848
740,49.0,0.041267111,43426
750,50.0,0.041749813,43998
760,49.0,0.04222463,44571
770,49.0,0.042703215,45159
780,51.0,0.043204313,45741
790,52.0,0.043749395,46319
800,50.0,0.044204796,46903
810,50.0,0.044668487,47477
820,51.0,0.045143641,48055
830,55.0,0.045620803,48640
840,56.0,0.046086512,49212
850,53.0,0.046548861,49791
860,55.0,0.047000694,50364
870,54.0,0.04746787,50951
880,54.0,0.047905992,51531
890,54.0,0.048364348,52111
900,55.0,0.048783127,52679
910,55.0,0.04920658,53252
920,54.0,0.049645851,53823
930,54.0,0.050082304,54390
940,55.0,0.050495191,54955
950,56.0,0.050892214,55532
960,55.0,0.051306234,56108
970,56.0,0.051718628,56668
980,55.0,0.052160102,57237
990,54.0,0.052608418,57817
1000,54.0,0.053076602,58388
1010,55.0,0.053533028,58962
1020,56.0,0.053967898,59538
1030,56.0,0.054878734,60104
1040,57.0,0.05534877,60679
1050,57.0,0.05576805,61254
1060,57.0,0.056213741,61846
1070,56.0,0.056662789,62407
1080,55.0,0.057094695,62967
1090,55.0,0.057529396,63538
1100,55.0,0.057979305,64112
1110,57.0,0.058426758,64691
1120,57.0,0.058853678,65260
1130,57.0,0.059376813,65837
1140,57.0,0.059896449,66430
1150,58.0,0.060345671,66999
1160,58.0,0.060888031,67578
1170,60.0,0.061428415,68153
1180,60.0,0.061873679,68726
1190,61.0,0.062308652,69303
